Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Jane Austen,Mansfield Park,3,2,7,0,0,52,28,0,38,3,668,318,5.834482758620689,20,4,70,4,0,79,42,0,4,0,18,90,16,22,0,1,1,61,18,53,1,2,2,17,0,38,12,19,16,34,12,2,2,0,6
Jane Austen,Mansfield Park,3,5,9,1,0,49,30,0,39,3,655,303,5.405204460966543,23,7,59,1,0,77,38,1,2,0,18,81,9,16,0,5,6,83,8,60,1,1,7,10,3,34,23,18,23,28,12,2,3,0,3
Jane Austen,Mansfield Park,2,1,9,0,2,56,12,0,31,1,678,328,5.814814814814815,34,2,64,2,1,80,31,6,4,0,16,76,17,33,0,1,5,72,10,56,3,0,2,13,2,33,59,15,27,8,3,5,1,1,5
Jane Austen,Mansfield Park,3,4,9,3,0,51,28,0,43,5,655,296,5.79467680608365,30,1,52,1,0,75,40,5,1,0,21,77,19,29,0,2,3,76,16,58,2,0,2,21,3,37,34,8,12,25,4,1,1,0,0
Jane Austen,Mansfield Park,2,4,5,1,2,50,27,0,48,2,654,312,5.465949820788531,33,6,42,0,0,74,33,1,1,0,20,74,6,38,0,1,3,81,16,60,1,2,3,16,2,34,43,12,21,20,8,1,3,0,3
Jane Austen,Mansfield Park,0,0,9,1,0,53,9,0,22,1,697,319,5.865979381443299,31,3,78,2,0,89,27,3,2,0,10,90,17,19,0,2,4,69,20,44,4,1,5,22,0,24,62,17,37,7,3,4,3,0,5
Jane Austen,Mansfield Park,1,4,5,3,0,56,11,0,29,4,690,340,5.836065573770492,32,7,58,2,1,75,50,2,0,0,13,86,22,44,0,0,4,56,21,49,0,0,5,22,0,33,47,15,23,7,13,4,1,0,1
Jane Austen,Mansfield Park,0,1,12,1,0,47,15,0,28,0,690,346,5.993690851735016,31,2,71,2,0,91,39,1,2,0,20,96,29,46,0,1,2,39,24,38,2,2,2,23,2,36,39,17,16,4,7,3,3,0,3
Jane Austen,Mansfield Park,3,3,6,1,1,50,21,1,42,0,668,307,5.924187725631769,36,1,61,4,0,79,45,2,2,0,19,104,26,16,0,2,2,66,21,28,3,1,0,18,3,35,13,11,13,28,23,2,4,1,3
Jane Austen,Mansfield Park,0,1,9,0,4,55,15,1,24,2,685,310,5.898916967509026,27,2,60,2,0,91,49,8,1,0,25,86,21,30,0,0,2,61,17,47,1,1,2,18,0,40,9,9,23,20,18,5,7,1,4
Jane Austen,Mansfield Park,1,8,12,1,0,56,23,0,34,2,657,343,5.8081761006289305,33,1,65,5,0,87,29,2,5,0,14,79,20,32,0,3,2,50,13,43,4,1,2,25,2,38,34,16,17,15,15,2,8,0,7
Jane Austen,Mansfield Park,0,1,11,0,1,64,13,0,21,0,683,334,6.0711974110032365,34,3,49,0,0,83,38,3,1,0,17,82,25,46,0,1,2,51,33,54,3,0,0,28,1,30,41,18,17,7,8,5,6,0,1
Jane Austen,Mansfield Park,3,4,6,0,2,66,15,0,30,2,675,311,5.749116607773852,29,8,64,1,1,82,39,1,1,0,13,85,24,49,0,5,5,41,17,54,1,0,1,15,3,27,35,16,21,12,12,3,9,0,2
Jane Austen,Mansfield Park,2,3,7,0,2,66,19,0,33,3,671,337,5.452459016393442,29,3,52,0,0,83,43,4,1,0,19,81,11,27,0,1,0,75,19,47,0,2,7,23,0,42,27,20,11,22,9,0,7,0,2
Jane Austen,Mansfield Park,0,2,10,0,1,50,8,0,26,3,702,321,5.921501706484642,33,6,75,1,0,86,47,3,3,0,15,86,22,44,0,2,2,43,19,37,2,0,2,27,0,39,43,12,36,3,6,3,2,0,4
Jane Austen,Mansfield Park,2,0,14,1,0,66,26,0,30,1,654,318,5.59581881533101,40,8,70,1,0,69,33,4,1,0,21,85,25,36,0,5,1,41,7,43,1,1,2,21,2,57,27,10,12,17,4,0,11,0,0
Jane Austen,Mansfield Park,2,2,8,1,1,68,7,0,28,4,676,335,6.108552631578948,33,6,70,0,0,88,44,3,1,0,20,106,17,21,0,1,6,54,22,42,2,1,3,21,0,37,23,18,12,17,10,2,2,1,1
Jane Austen,Mansfield Park,2,4,7,1,1,63,29,0,36,4,657,322,5.754385964912281,29,3,57,0,0,82,39,1,1,0,27,95,11,28,0,0,4,62,19,46,3,0,1,19,3,43,22,17,13,19,8,1,2,0,1
Jane Austen,Mansfield Park,2,0,8,1,2,52,8,1,24,2,696,354,6.051671732522796,41,4,59,1,0,86,31,3,4,0,23,104,26,30,0,1,3,35,26,34,1,0,4,27,0,49,39,19,24,7,6,7,4,0,2
Jane Austen,Mansfield Park,3,2,6,1,1,62,6,0,41,1,677,348,5.872611464968153,39,5,64,3,0,75,47,4,3,0,24,78,22,42,1,4,2,46,7,50,2,2,5,16,1,50,27,13,18,14,6,4,3,0,3
Jane Austen,Mansfield Park,0,1,9,4,0,57,11,1,35,2,672,318,6.024221453287197,26,3,60,2,0,75,28,0,4,0,20,72,9,62,0,2,5,53,20,50,1,0,3,27,2,41,49,16,24,7,11,3,3,0,2
Jane Austen,Mansfield Park,4,2,10,1,2,45,13,0,51,2,657,310,6.268817204301075,25,2,49,1,0,66,41,4,2,0,27,88,9,43,0,1,10,79,27,41,1,2,0,19,1,46,21,10,14,23,16,2,2,0,3
Jane Austen,Mansfield Park,0,2,9,1,6,48,6,0,19,1,704,336,6.077669902912621,40,3,63,0,0,87,42,2,1,0,17,70,12,59,0,1,3,45,14,56,0,2,6,26,0,43,48,18,24,6,3,10,6,0,2
Jane Austen,Mansfield Park,2,2,11,0,0,57,25,1,32,4,667,301,5.649446494464945,35,1,47,1,0,68,32,2,1,0,17,83,17,52,0,2,1,67,15,47,0,0,4,22,1,35,31,8,19,30,11,3,8,0,5
Jane Austen,Mansfield Park,2,3,11,2,4,51,22,3,36,5,667,307,5.321167883211679,17,4,53,6,0,54,38,1,3,0,37,68,21,30,1,3,1,71,15,60,0,0,5,23,3,58,24,13,14,21,9,1,6,0,3
Jane Austen,Mansfield Park,4,2,13,1,1,57,23,0,28,2,667,345,5.783018867924528,32,4,63,1,0,74,42,1,1,0,13,86,15,56,0,2,2,43,20,44,3,3,1,16,1,30,44,19,20,15,7,2,6,0,2
Jane Austen,Mansfield Park,5,2,10,1,1,64,38,1,39,3,634,284,5.701195219123506,20,2,52,0,0,63,25,0,0,0,39,65,10,37,0,5,1,83,11,56,1,1,3,16,4,61,26,10,6,17,11,0,7,0,1
Jane Austen,Mansfield Park,0,3,8,4,4,63,15,0,26,0,673,308,5.836956521739131,38,0,46,0,0,72,40,6,0,0,17,77,9,39,0,1,1,66,28,64,1,0,1,23,1,48,37,21,10,9,8,3,6,1,2
Jane Austen,Mansfield Park,3,0,8,3,0,52,9,0,23,4,696,336,6.1245901639344265,32,6,55,2,0,91,45,2,3,0,20,82,11,45,1,3,6,57,18,53,3,0,2,29,1,41,39,10,20,11,2,4,7,0,3
Jane Austen,Mansfield Park,0,0,9,4,2,63,0,0,12,3,707,341,6.284375,38,7,66,4,0,100,39,4,2,0,7,101,27,31,0,2,5,34,32,52,1,1,0,18,0,17,57,12,40,0,1,7,3,0,4
Jane Austen,Mansfield Park,8,2,8,2,3,35,18,0,44,3,679,330,5.870860927152318,22,1,65,2,0,90,33,3,2,0,20,82,15,24,0,4,4,63,24,36,0,0,2,28,3,41,30,14,27,15,13,9,11,0,1
Jane Austen,Mansfield Park,4,2,5,2,5,46,21,0,43,2,668,305,5.8388278388278385,29,0,51,2,0,64,39,4,0,0,31,77,7,22,0,1,2,84,19,48,3,1,3,30,3,55,15,19,15,26,9,1,5,0,5
Jane Austen,Mansfield Park,3,5,11,2,4,42,9,0,40,2,686,339,6.070063694267516,32,2,60,2,0,84,34,4,1,0,12,84,17,39,0,2,3,59,20,47,1,3,1,26,3,35,68,10,26,0,1,6,2,2,3
Jane Austen,Mansfield Park,0,2,15,4,0,48,7,0,27,1,691,333,6.22258064516129,41,4,55,0,0,80,39,4,2,0,18,97,18,37,0,0,4,51,31,56,0,1,0,21,0,33,55,11,22,8,2,7,1,0,0
Jane Austen,Mansfield Park,2,2,8,1,2,53,11,0,32,1,680,346,6.077881619937695,39,2,45,2,0,76,47,1,3,0,13,92,22,61,0,4,6,53,18,48,0,0,1,24,0,35,34,10,13,14,17,4,1,2,4
Jane Austen,Mansfield Park,1,0,17,3,1,61,1,0,19,3,695,311,6.143859649122807,37,1,65,3,0,94,42,3,3,0,10,97,22,44,0,2,3,35,20,54,2,0,1,28,0,34,55,17,12,3,2,4,4,0,1
Jane Austen,Mansfield Park,1,1,15,3,5,47,11,0,23,3,691,323,5.774410774410774,33,7,56,4,0,90,41,5,3,0,15,91,16,26,0,3,2,58,27,51,1,0,1,21,1,35,38,22,15,15,6,4,2,0,2
Jane Austen,Mansfield Park,7,1,8,0,4,56,9,0,39,3,683,313,5.635379061371841,29,5,52,4,0,88,36,0,4,0,17,81,17,35,0,1,2,89,23,46,2,0,2,19,1,39,31,10,10,23,11,2,1,0,3
Jane Austen,Mansfield Park,1,0,14,2,1,53,3,0,28,1,695,339,6.1050955414012735,42,3,60,2,0,81,35,2,0,0,16,93,13,38,1,2,3,51,17,70,0,0,2,23,0,37,53,18,27,1,3,4,0,0,2
Jane Austen,Mansfield Park,6,4,13,2,0,46,12,0,39,4,680,348,5.943396226415095,32,2,73,0,0,73,43,1,4,0,15,88,17,33,0,1,4,50,18,44,0,2,2,21,0,33,60,20,27,8,6,0,3,0,4
Jane Austen,Mansfield Park,5,0,7,3,1,50,4,0,23,5,705,339,6.319620253164557,33,3,72,0,0,92,39,3,2,0,11,101,14,37,3,4,6,50,24,45,1,2,2,21,0,29,52,30,17,4,2,5,2,0,6
Jane Austen,Mansfield Park,0,1,6,4,4,48,0,0,19,3,719,352,6.348348348348348,35,2,42,1,0,95,56,0,1,0,8,104,19,22,0,5,3,46,49,53,1,3,2,23,0,25,57,15,36,3,2,2,2,1,8
Jane Austen,Mansfield Park,2,2,10,2,1,53,13,0,33,3,679,331,5.798013245033113,33,5,57,2,0,81,42,1,0,0,16,88,23,37,0,0,4,52,21,47,2,1,3,15,1,35,43,21,27,17,3,2,1,0,4
Jane Austen,Mansfield Park,1,0,7,0,5,45,8,0,23,4,705,341,6.181818181818182,31,4,79,4,0,94,54,3,3,0,11,113,21,34,0,5,4,38,21,43,2,1,2,26,0,31,44,20,10,1,3,1,2,1,3
Jane Austen,Mansfield Park,1,3,8,1,4,68,16,0,24,4,669,351,6.12111801242236,31,1,63,0,0,93,27,1,3,0,11,109,17,39,0,2,6,50,29,51,1,0,0,16,1,25,44,18,15,11,4,3,4,0,2
Jane Austen,Mansfield Park,1,0,9,2,0,54,11,0,30,5,691,337,6.142857142857143,26,5,50,2,0,83,65,4,2,0,18,88,18,29,0,3,3,57,19,52,4,2,1,21,0,41,31,20,15,11,12,2,6,1,1
Jane Austen,Mansfield Park,0,3,14,1,2,42,7,0,23,0,706,335,5.817589576547231,41,2,45,2,0,86,57,5,1,0,16,77,23,30,0,2,2,63,30,42,3,1,2,25,0,38,44,16,27,11,6,2,3,0,8
Jane Austen,Mansfield Park,1,0,8,2,0,47,6,0,24,5,705,348,6.071875,37,6,58,2,0,83,32,4,3,0,12,88,20,36,0,5,6,57,31,48,0,0,6,23,1,37,54,12,27,7,6,4,5,0,2
Jane Austen,Mansfield Park,3,0,8,2,1,51,12,2,32,5,688,354,5.7859327217125385,25,1,64,2,0,94,46,2,1,0,18,90,19,47,0,1,2,45,20,45,0,0,3,18,0,30,53,22,17,5,3,3,6,0,4
Jane Austen,Mansfield Park,1,2,9,3,4,41,3,0,33,1,698,344,6.15,35,4,56,1,0,87,52,0,1,0,13,102,18,45,2,4,5,49,33,32,1,0,0,29,0,32,53,13,27,4,1,5,1,0,2
Jane Austen,Mansfield Park,5,4,7,3,8,37,17,1,45,0,673,298,5.408396946564886,29,1,34,3,0,72,34,5,0,0,20,66,16,18,1,1,2,86,25,64,6,0,4,21,2,42,26,10,17,39,21,0,4,0,6
Jane Austen,Mansfield Park,1,4,4,1,6,46,12,0,37,6,687,348,6.084639498432602,24,1,52,4,0,90,46,4,2,0,25,82,22,39,0,3,6,73,23,41,5,0,2,15,0,43,30,13,12,13,16,2,4,0,0
Jane Austen,Mansfield Park,0,0,12,3,0,60,0,0,24,2,695,316,6.677966101694915,37,4,52,2,0,80,46,4,3,0,26,97,14,38,0,1,5,47,37,49,1,3,3,26,0,40,46,15,19,0,1,4,1,0,2
Jane Austen,Mansfield Park,0,0,17,1,0,44,0,0,27,2,712,348,6.156441717791411,35,2,75,3,0,94,44,1,4,0,17,121,16,39,0,2,1,29,22,38,3,0,2,23,0,36,50,8,33,0,2,7,2,0,3
Jane Austen,Mansfield Park,1,1,6,0,0,63,1,0,16,4,712,332,6.054662379421222,32,4,72,1,0,111,44,3,2,0,12,99,19,35,0,1,4,33,25,41,1,4,3,32,0,32,36,29,27,0,2,7,2,0,3
Jane Austen,Mansfield Park,2,0,11,2,4,52,13,0,22,2,677,341,5.981191222570533,36,6,61,1,0,89,42,3,2,0,12,89,11,23,0,0,9,57,14,61,2,0,3,22,0,30,41,28,22,9,4,4,5,0,7
Jane Austen,Mansfield Park,1,8,11,1,1,57,20,0,34,2,666,347,5.9625,27,9,68,4,0,80,54,3,2,0,14,93,26,23,0,2,3,47,10,57,5,1,2,17,1,27,19,20,12,15,18,1,2,0,7
Jane Austen,Mansfield Park,3,6,7,1,0,53,25,0,38,3,665,324,5.706896551724138,33,3,53,3,0,80,41,3,5,0,15,66,16,59,0,3,3,65,16,49,1,1,5,13,1,31,27,15,16,21,16,1,4,0,3
Jane Austen,Mansfield Park,7,3,6,1,3,39,24,1,41,1,675,308,5.692028985507246,39,2,53,2,0,76,43,3,3,0,29,91,19,24,0,2,2,63,20,44,1,1,5,22,2,54,6,7,9,27,11,6,6,0,6
Jane Austen,Mansfield Park,1,0,11,0,3,63,13,0,21,2,672,343,6.134185303514377,40,3,57,2,0,88,41,2,2,0,15,104,5,42,0,4,8,50,24,40,2,0,2,21,1,28,44,18,16,11,3,5,3,1,4
Jane Austen,Mansfield Park,7,1,11,0,5,59,31,0,38,2,629,263,5.71304347826087,28,0,35,2,2,66,27,4,0,0,29,71,6,53,0,3,10,64,29,44,2,0,2,29,1,51,39,13,8,12,8,1,2,0,5
Jane Austen,Mansfield Park,3,4,7,0,0,54,14,0,31,1,680,309,5.625441696113074,37,3,41,1,0,79,42,1,2,0,31,77,8,31,0,3,5,63,24,57,0,0,5,27,1,50,26,17,23,12,12,2,3,0,6
Jane Austen,Mansfield Park,3,7,10,1,3,53,19,0,35,3,668,324,5.580536912751678,29,5,40,0,0,89,36,2,2,0,22,76,15,38,0,0,5,67,21,65,3,1,4,18,2,43,25,17,13,16,7,3,4,0,6
Jane Austen,Mansfield Park,3,5,8,0,1,56,10,0,31,8,689,340,6.009615384615385,30,5,60,6,1,92,54,1,1,0,9,83,16,44,0,3,3,47,21,55,0,0,1,26,2,30,35,18,16,11,9,6,2,0,4
Jane Austen,Mansfield Park,1,11,6,0,9,55,23,0,46,2,653,323,5.941780821917808,23,4,52,3,0,69,45,8,1,0,15,85,11,38,0,3,2,53,26,57,1,1,1,20,2,32,36,15,23,10,7,1,3,0,6
Jane Austen,Mansfield Park,5,0,11,0,4,34,12,0,38,2,695,327,5.7725752508361206,32,8,51,1,1,75,36,5,0,0,36,76,17,38,0,0,2,75,19,45,2,0,3,28,0,60,35,11,11,10,9,5,2,0,4
Jane Austen,Mansfield Park,7,8,8,0,2,52,14,0,40,1,679,307,5.389285714285714,37,5,46,2,0,77,36,3,1,0,17,79,18,20,0,0,2,81,23,61,1,0,2,25,2,46,23,6,12,21,20,3,8,0,4
Jane Austen,Mansfield Park,0,4,9,1,2,58,6,2,19,1,697,329,6.145214521452146,36,2,61,2,1,87,44,5,0,0,18,93,19,20,0,4,2,59,28,48,1,1,1,25,2,40,35,14,18,13,7,11,0,0,3
Jane Austen,Mansfield Park,0,0,8,1,0,62,0,0,14,4,717,352,6.21021021021021,39,2,73,2,0,102,58,3,3,0,10,105,25,20,0,5,2,34,32,49,0,0,2,16,0,20,47,22,28,2,0,6,7,0,2
Jane Austen,Mansfield Park,0,4,12,0,1,58,3,1,28,2,690,355,6.288753799392097,37,2,71,0,0,90,55,2,5,0,13,119,26,34,1,2,5,35,24,33,3,0,0,19,1,27,44,9,19,5,3,9,2,0,3
Jane Austen,Mansfield Park,0,2,8,1,1,51,1,1,15,5,720,349,6.302752293577981,38,8,76,0,0,111,53,3,3,0,9,89,29,40,0,1,2,37,14,42,1,2,0,31,0,28,47,17,24,2,0,4,6,0,4
Jane Austen,Mansfield Park,2,1,14,0,0,54,11,0,22,1,686,322,5.982935153583618,41,3,64,1,0,91,46,0,2,0,13,97,19,51,0,2,6,38,26,43,0,1,2,24,2,33,34,18,16,7,5,4,6,0,2
Jane Austen,Mansfield Park,3,0,13,0,8,48,20,0,33,3,663,300,5.556363636363637,29,7,72,2,0,73,34,2,3,0,24,93,11,23,0,1,6,63,8,49,0,0,2,18,2,39,28,13,23,21,11,5,6,0,4
Jane Austen,Mansfield Park,1,1,10,2,2,55,12,4,37,3,660,321,5.78839590443686,19,4,75,3,0,88,46,5,2,0,17,105,12,24,0,2,7,58,17,46,0,0,2,17,1,37,21,15,13,13,18,1,3,0,0
Jane Austen,Mansfield Park,0,4,13,0,2,49,12,1,22,4,686,329,5.880398671096345,30,2,52,3,0,84,44,1,2,0,16,75,21,61,0,1,8,55,23,57,1,1,4,23,1,37,36,14,13,20,6,1,2,0,4
Jane Austen,Mansfield Park,2,0,7,2,1,65,13,0,27,1,674,314,6.136842105263158,37,8,56,1,0,85,43,2,0,0,25,89,16,56,0,3,4,48,25,37,1,1,1,16,0,36,27,18,10,10,13,8,3,0,2
Jane Austen,Mansfield Park,3,4,7,0,0,58,16,1,37,3,674,314,5.8120567375886525,26,3,64,3,0,79,39,1,1,0,21,87,12,26,0,2,3,66,14,43,4,1,4,26,4,53,23,14,16,19,10,2,6,0,5
Jane Austen,Mansfield Park,5,1,8,1,0,57,10,1,32,1,682,322,5.938144329896907,29,0,50,1,0,74,34,4,2,0,21,87,8,44,0,1,3,60,24,44,3,0,2,26,0,46,38,18,28,17,5,6,8,0,4
Jane Austen,Mansfield Park,1,4,12,2,1,42,9,0,29,1,700,323,5.96969696969697,34,5,76,2,0,84,46,3,4,0,23,88,25,39,0,5,1,35,26,37,0,1,0,26,0,48,43,10,23,5,1,4,4,0,3
Jane Austen,Mansfield Park,3,1,9,3,4,43,8,0,22,0,704,331,6.121794871794871,32,4,61,3,0,96,37,2,1,0,13,94,26,27,0,2,2,54,26,55,2,0,1,25,0,32,57,15,23,3,0,7,4,0,4
Jane Austen,Mansfield Park,3,0,6,2,1,51,7,0,25,4,699,338,5.977564102564102,41,5,66,1,0,99,40,3,2,0,11,105,17,41,0,4,5,42,26,34,3,1,4,26,0,31,47,18,11,7,1,6,4,1,3
Jane Austen,Mansfield Park,4,2,6,1,2,47,13,0,34,1,690,307,6.07168458781362,34,4,55,3,0,82,33,3,2,0,14,89,8,22,0,3,2,71,25,50,6,2,0,23,0,38,38,20,22,20,10,5,5,0,4
Jane Austen,Mansfield Park,0,5,9,2,3,62,13,0,33,1,668,320,5.917808219178082,23,2,59,0,0,82,32,2,1,0,17,96,13,17,0,3,3,71,27,61,0,1,1,19,5,35,33,22,14,15,12,2,4,0,1
Jane Austen,Mansfield Park,3,2,8,3,3,53,12,0,27,3,687,301,6.058181818181819,24,10,54,2,0,89,35,2,6,0,20,91,11,16,0,1,4,72,29,49,3,0,2,21,2,34,32,17,24,13,13,5,6,2,3
Jane Austen,Mansfield Park,1,2,12,1,3,47,3,0,21,4,705,339,6.287539936102236,26,4,67,1,0,91,42,0,4,0,21,94,25,28,0,6,6,48,26,34,6,1,5,31,1,47,46,15,21,1,2,9,2,0,3
Jane Austen,Mansfield Park,1,1,7,1,0,57,10,0,30,2,684,332,5.879084967320262,24,2,56,0,0,98,40,8,3,0,16,89,18,42,0,4,5,49,19,39,0,0,6,28,1,39,53,14,24,7,0,3,4,0,1
Jane Austen,Mansfield Park,1,4,13,2,3,56,20,1,42,2,654,282,5.51984126984127,30,2,41,2,0,63,34,3,2,0,21,72,7,15,0,2,2,99,15,47,4,1,0,28,5,47,21,5,17,36,23,6,2,0,4
Jane Austen,Mansfield Park,0,2,13,2,3,50,2,0,30,1,688,340,5.877419354838709,30,3,64,2,0,81,45,7,4,0,15,84,20,31,0,0,7,62,27,51,0,0,3,20,1,33,52,8,25,12,2,3,2,0,7
Jane Austen,Mansfield Park,4,2,9,3,1,43,8,0,30,1,700,337,5.893890675241158,34,4,64,1,0,85,42,3,2,0,10,77,30,39,0,2,2,45,30,54,3,1,2,20,3,25,62,15,24,4,4,4,6,0,6
Jane Austen,Mansfield Park,2,2,13,3,3,53,4,0,23,0,692,329,5.868852459016393,34,3,67,3,0,82,35,1,1,0,14,94,17,36,0,0,4,49,26,46,1,0,1,28,0,35,64,17,25,3,0,7,2,1,4
Jane Austen,Mansfield Park,2,5,8,2,3,51,8,0,30,4,690,334,5.983606557377049,30,1,37,1,0,78,33,5,3,0,12,80,20,50,0,2,5,65,30,49,3,0,4,38,2,33,55,23,12,4,6,4,3,0,7
Jane Austen,Mansfield Park,1,3,11,2,0,47,10,0,32,3,694,326,5.8074324324324325,31,6,41,2,0,86,34,2,1,0,15,82,17,31,0,0,3,61,34,64,0,0,8,16,0,32,58,17,32,5,4,4,1,0,9
Jane Austen,Mansfield Park,2,4,8,1,0,59,17,0,34,9,677,339,5.785256410256411,37,6,47,3,0,78,51,3,0,0,17,84,13,42,0,1,4,46,23,49,1,0,4,24,4,40,47,18,20,5,2,3,4,0,0
Jane Austen,Mansfield Park,3,0,14,2,3,38,8,0,30,7,698,330,5.782178217821782,42,6,56,1,0,80,53,3,2,0,17,101,21,36,0,4,6,50,21,41,2,0,1,15,2,30,57,8,26,6,2,4,6,0,3
Jane Austen,Mansfield Park,1,0,8,1,1,45,16,1,32,2,675,323,6.0646258503401365,29,1,50,1,0,80,39,3,2,0,16,93,9,43,0,0,9,55,24,60,1,0,0,34,2,32,41,17,20,13,8,5,4,0,0
Jane Austen,Mansfield Park,6,1,10,0,9,37,10,0,41,2,690,324,5.633898305084746,28,4,46,2,0,64,40,4,2,0,19,68,15,31,0,3,1,79,21,70,4,0,0,22,2,40,52,18,21,11,12,2,2,0,7
Jane Austen,Mansfield Park,6,3,15,1,4,42,27,0,52,0,649,290,5.496153846153846,33,10,42,3,0,53,25,4,0,0,18,56,16,38,0,2,2,80,13,62,2,0,1,18,5,39,27,10,24,35,20,2,5,0,5
Jane Austen,Mansfield Park,4,11,14,2,1,44,16,0,40,0,671,317,5.844827586206897,32,1,56,1,0,73,36,3,1,0,16,84,7,30,0,3,4,62,35,52,3,1,4,17,2,36,48,12,22,11,9,3,9,0,6
Jane Austen,Mansfield Park,6,5,10,0,5,39,12,1,45,0,675,316,6.041522491349481,31,1,49,3,0,82,46,4,1,0,23,96,11,24,0,2,4,60,32,53,4,0,0,24,2,42,27,7,12,15,14,3,8,0,3
Jane Austen,Mansfield Park,1,5,14,3,0,39,21,0,36,2,681,307,5.519713261648746,31,5,50,2,0,76,39,4,5,0,29,70,16,40,0,3,0,75,33,49,3,1,1,18,1,52,23,7,15,16,10,1,3,1,2
Jane Austen,Mansfield Park,2,2,7,2,0,74,13,0,26,2,668,318,5.784982935153583,31,4,58,0,0,76,40,2,1,0,20,83,12,33,0,3,4,66,27,49,1,1,2,20,1,35,21,20,16,20,13,3,11,0,1
Jane Austen,Mansfield Park,5,3,3,1,2,58,6,0,33,0,692,324,5.923076923076923,16,4,62,1,0,94,34,5,1,0,16,87,15,41,0,4,3,63,26,40,1,2,1,25,0,33,38,21,30,10,6,5,6,0,7
Jane Austen,Mansfield Park,0,6,9,0,1,64,9,0,32,0,684,303,6.088235294117647,40,3,42,0,0,72,30,1,1,0,20,78,10,28,0,1,1,74,32,59,2,0,4,27,3,33,55,17,21,9,5,5,4,0,6
Jane Austen,Mansfield Park,1,3,11,1,5,45,1,0,27,0,701,316,6.09375,38,1,48,6,0,79,41,2,3,0,19,84,14,29,0,2,6,62,31,55,0,3,1,36,0,54,47,11,16,5,3,2,7,0,6
Jane Austen,Mansfield Park,0,4,12,1,0,58,13,0,28,2,679,304,5.598566308243727,23,3,34,1,0,73,51,0,1,0,23,66,26,42,1,0,4,66,29,53,2,0,5,25,0,40,46,13,17,12,6,3,10,0,10
Jane Austen,Mansfield Park,4,2,12,1,4,50,9,0,31,1,687,317,5.958477508650519,25,2,47,1,1,85,36,1,2,0,18,78,15,29,0,0,2,71,20,60,1,1,2,34,3,43,42,18,22,17,2,2,4,0,6
Jane Austen,Mansfield Park,3,1,13,3,0,54,8,0,29,2,686,315,5.795138888888889,32,0,67,2,0,87,24,2,2,0,21,93,6,24,0,2,4,58,23,54,1,1,3,23,1,44,49,21,25,9,3,3,3,0,5
Jane Austen,Mansfield Park,0,0,8,1,0,71,6,0,30,0,670,326,6.337748344370861,34,3,46,3,0,77,35,4,1,0,21,79,25,25,0,0,7,59,32,55,1,1,3,20,0,37,35,22,22,15,7,7,5,0,3
Jane Austen,Mansfield Park,8,4,9,2,5,51,29,2,44,2,646,271,5.897119341563786,18,0,33,2,0,62,34,3,0,0,21,71,9,29,0,2,1,87,24,61,2,0,2,32,6,42,36,8,22,16,12,2,6,0,3
Jane Austen,Mansfield Park,3,0,6,1,1,81,14,0,33,3,658,337,6.061688311688312,27,1,42,3,0,77,46,0,3,0,13,92,15,24,0,0,3,60,32,50,4,1,1,23,3,34,41,12,15,17,12,5,1,0,3
Jane Austen,Mansfield Park,1,2,11,1,1,63,9,0,28,1,675,317,6.290102389078498,35,0,52,0,0,95,63,2,0,0,20,84,20,19,0,4,6,67,18,54,1,1,0,20,1,37,22,12,22,16,6,3,4,0,2
Jane Austen,Mansfield Park,0,3,13,3,0,67,8,1,37,1,665,324,5.829351535836177,35,1,51,4,0,74,34,5,2,0,21,81,15,14,0,0,2,73,24,53,0,2,5,28,0,51,33,8,22,12,10,2,5,0,1
Jane Austen,Mansfield Park,0,5,16,1,1,44,11,0,29,0,688,307,5.768953068592058,24,0,48,3,0,71,30,4,1,0,21,88,8,26,0,2,4,73,34,49,1,1,3,29,1,52,52,18,24,5,9,8,2,0,5
Jane Austen,Mansfield Park,3,1,16,2,0,69,7,1,27,1,671,314,6.014035087719298,25,0,41,1,0,81,35,5,0,0,20,71,13,38,0,1,4,72,20,56,1,0,3,20,1,42,50,16,18,12,7,7,6,0,9
Jane Austen,Mansfield Park,1,3,18,1,0,57,0,1,24,3,700,320,6.3,32,1,49,1,0,83,39,0,3,0,13,93,17,18,0,7,1,59,30,62,0,1,1,26,0,39,62,14,23,3,0,4,10,4,4
Jane Austen,Mansfield Park,0,2,10,2,0,50,1,0,27,1,704,340,6.438485804416404,42,4,67,4,0,91,52,0,4,0,18,109,19,31,0,0,4,39,22,38,1,3,0,17,1,37,47,15,22,5,1,8,5,0,5
Jane Austen,Mansfield Park,0,0,7,2,1,52,6,0,35,4,691,335,6.263843648208469,23,1,46,2,0,82,43,1,1,0,24,95,13,30,0,1,5,73,28,54,3,1,1,27,0,37,31,11,24,12,16,3,2,0,6
