Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Charles Dickens,Bleak House,8,8,4,0,6,91,40,1,66,0,1274,470,5.774941995359629,51,5,104,1,0,154,81,0,0,0,25,175,25,47,0,1,3,136,61,89,1,2,3,38,4,66,20,18,38,46,54,10,11,2,10
Charles Dickens,Bleak House,6,4,5,1,8,93,16,2,63,7,1291,530,6.046370967741935,60,2,97,8,0,174,67,4,1,0,22,175,39,29,0,2,7,121,70,83,1,0,10,43,1,58,39,19,52,34,52,11,13,1,11
Charles Dickens,Bleak House,3,1,6,0,4,96,13,0,68,4,1299,587,6.081669691470054,75,6,121,2,0,172,78,2,0,0,11,199,55,66,0,3,7,104,50,63,1,1,8,27,1,37,18,28,31,25,96,8,9,0,6
Charles Dickens,Bleak House,14,5,7,0,7,111,29,0,84,11,1229,541,5.71285140562249,54,7,119,2,0,151,56,2,2,0,25,181,34,77,0,4,16,115,36,69,1,0,17,29,4,60,17,29,27,31,66,6,12,0,6
Charles Dickens,Bleak House,5,1,7,0,11,96,9,1,60,4,1301,520,5.979296066252588,68,7,112,7,0,164,76,5,5,0,20,166,30,61,0,1,5,127,54,50,0,0,13,43,1,59,57,33,46,23,48,4,10,0,18
Charles Dickens,Bleak House,1,4,9,0,5,92,17,2,56,8,1317,535,5.7645875251509056,74,8,133,2,0,189,84,5,1,0,9,164,57,35,1,2,1,126,33,81,2,1,17,30,0,40,122,24,20,15,6,10,13,0,6
Charles Dickens,Bleak House,8,8,6,0,2,100,54,1,87,10,1241,515,5.634819532908705,54,13,89,2,0,144,57,3,0,0,16,149,20,61,2,3,1,164,33,95,1,0,11,26,3,48,112,29,25,26,17,4,10,0,16
Charles Dickens,Bleak House,6,2,7,0,3,97,33,1,62,2,1271,502,5.571428571428571,56,7,128,4,0,151,73,2,5,0,22,169,25,43,0,0,4,144,37,83,0,0,8,37,0,57,85,26,30,33,27,5,13,0,13
Charles Dickens,Bleak House,21,6,3,0,7,85,58,0,103,5,1216,458,5.347087378640777,55,3,102,2,0,128,60,1,0,0,22,153,22,44,0,1,2,165,45,97,1,0,5,37,6,63,102,14,17,31,24,5,5,0,14
Charles Dickens,Bleak House,1,3,6,0,6,93,12,1,53,14,1330,527,5.867617107942974,78,10,136,4,0,164,88,4,1,0,12,164,42,8,1,5,2,156,25,89,0,0,9,40,0,45,131,32,37,11,7,7,4,0,13
Charles Dickens,Bleak House,13,13,7,0,7,108,36,1,87,5,1247,510,5.697624190064795,51,11,103,7,0,148,82,1,0,0,24,145,34,58,0,3,4,139,38,87,3,0,14,38,2,60,53,31,24,40,21,5,7,0,6
Charles Dickens,Bleak House,8,5,4,0,3,104,29,2,64,8,1271,554,5.810077519379845,59,6,112,3,0,137,108,2,4,0,14,168,61,52,0,2,7,109,46,76,1,0,8,42,2,57,29,19,29,33,61,6,12,0,18
Charles Dickens,Bleak House,10,2,2,0,9,109,48,1,78,3,1231,498,5.939655172413793,42,10,94,3,0,138,75,5,5,0,22,138,43,108,0,1,4,112,50,91,1,1,5,43,1,56,20,22,35,27,69,2,5,1,8
Charles Dickens,Bleak House,1,3,5,0,10,110,19,2,65,4,1279,531,6.050200803212851,55,1,111,4,0,164,90,7,6,0,17,176,42,44,0,1,3,121,55,93,4,0,5,41,2,58,12,25,32,36,63,7,2,1,3
Charles Dickens,Bleak House,7,5,7,0,9,114,27,3,55,5,1274,545,5.972549019607843,57,9,147,3,1,176,81,7,7,0,16,206,43,50,0,0,6,69,36,87,0,0,5,46,2,51,21,23,22,11,68,6,6,2,12
Charles Dickens,Bleak House,4,7,5,0,4,83,30,0,67,8,1305,537,5.781632653061225,68,10,103,1,0,159,71,10,2,0,21,146,34,30,0,4,1,188,32,77,1,0,12,30,1,50,107,19,43,32,16,5,13,0,18
Charles Dickens,Bleak House,5,7,7,1,9,104,62,0,76,7,1207,455,5.7299270072992705,46,5,91,0,0,146,77,0,1,0,21,136,12,80,0,1,8,167,35,87,0,1,7,30,4,55,84,25,32,32,21,3,5,0,9
Charles Dickens,Bleak House,9,7,5,3,14,105,41,3,80,9,1220,457,5.594660194174757,64,4,110,4,0,139,73,5,4,0,27,137,23,61,0,4,7,137,42,61,2,0,11,40,2,65,69,16,30,43,28,4,15,0,9
Charles Dickens,Bleak House,2,17,4,0,8,120,40,0,82,7,1247,424,5.325520833333333,81,3,85,4,0,117,60,4,2,0,36,128,25,43,0,1,1,200,35,85,0,1,7,19,11,54,129,26,22,25,3,8,7,0,11
Charles Dickens,Bleak House,7,5,6,0,9,98,39,0,75,1,1251,502,5.736051502145923,60,6,104,1,1,160,75,5,2,0,26,161,30,50,0,2,4,147,50,81,3,0,3,38,0,55,101,16,26,16,13,3,11,1,9
Charles Dickens,Bleak House,10,4,6,0,7,106,41,2,84,2,1224,493,5.679911699779249,52,1,89,3,1,124,79,5,5,0,32,143,26,48,1,3,8,155,36,97,4,0,3,46,4,67,84,23,29,25,22,4,5,1,15
Charles Dickens,Bleak House,10,7,0,0,0,115,53,4,94,6,1214,526,5.803757828810021,43,8,79,5,0,136,92,5,6,0,11,131,28,112,0,1,5,133,52,78,0,2,4,33,0,43,96,23,25,30,16,4,4,0,9
Charles Dickens,Bleak House,1,5,9,0,8,96,17,4,54,4,1284,484,5.984340044742729,45,3,97,2,0,158,92,3,1,0,11,147,36,73,0,0,12,148,43,98,2,0,14,50,3,45,90,28,26,33,19,9,10,0,6
Charles Dickens,Bleak House,4,10,4,0,6,108,26,0,76,1,1262,470,5.734883720930233,52,3,83,5,0,137,68,6,6,0,28,136,16,45,0,2,3,181,50,101,5,0,4,43,1,59,93,24,25,41,15,7,17,0,15
Charles Dickens,Bleak House,13,8,5,0,11,86,54,2,82,5,1250,459,6.15035799522673,30,3,98,1,0,144,75,2,5,0,26,129,24,53,0,0,4,155,34,102,1,1,4,41,3,70,71,22,26,46,32,12,15,0,12
Charles Dickens,Bleak House,6,2,6,1,7,81,11,1,64,3,1320,519,6.074534161490683,53,6,106,4,0,164,86,3,1,0,16,156,42,48,0,1,3,147,49,104,5,0,5,35,3,37,105,18,42,25,21,12,11,0,17
Charles Dickens,Bleak House,1,8,6,0,11,79,50,0,70,7,1272,417,5.618798955613577,45,2,73,1,0,148,69,9,5,0,35,134,24,25,0,2,1,214,46,81,5,1,3,40,3,69,84,9,39,50,14,12,11,0,13
Charles Dickens,Bleak House,10,6,4,0,11,93,57,1,75,4,1230,472,5.8032407407407405,51,1,95,9,0,144,76,2,2,0,12,165,17,65,0,1,6,148,52,77,3,0,6,30,4,35,104,25,31,39,12,9,7,0,13
Charles Dickens,Bleak House,10,8,9,0,8,87,53,0,62,7,1265,484,6.089244851258581,47,7,96,2,0,173,77,4,1,0,24,137,27,89,0,0,4,131,48,73,1,1,8,48,4,57,56,28,34,50,15,8,8,0,6
Charles Dickens,Bleak House,10,9,2,0,3,112,65,0,80,9,1212,453,5.954436450839329,51,4,100,0,0,128,79,3,0,0,17,139,25,136,0,2,6,99,46,80,4,0,2,37,2,47,72,24,44,20,26,9,4,0,9
Charles Dickens,Bleak House,14,10,9,0,6,96,45,1,78,12,1245,492,5.5516483516483515,46,3,127,1,1,176,75,4,0,0,20,179,59,35,0,2,8,110,47,74,0,0,9,24,3,53,15,27,34,33,62,4,7,0,12
Charles Dickens,Bleak House,9,10,7,0,7,102,48,2,70,2,1225,474,6.02745995423341,44,3,97,9,0,147,65,6,1,0,26,168,34,40,0,4,8,131,59,82,1,0,9,50,1,78,6,23,30,49,55,7,2,0,12
Charles Dickens,Bleak House,2,1,3,1,4,76,11,2,52,5,1337,525,6.118609406952965,63,6,114,3,0,176,84,2,1,0,34,173,29,35,1,3,6,139,40,94,4,2,3,54,0,75,74,22,50,23,16,3,6,0,10
Charles Dickens,Bleak House,6,7,7,0,4,117,40,1,61,6,1257,484,5.721348314606741,52,2,95,5,0,141,85,3,3,0,19,145,38,22,0,4,4,173,48,91,2,2,7,37,2,48,109,28,30,23,7,7,9,0,16
Charles Dickens,Bleak House,4,11,10,0,10,112,34,0,71,1,1242,490,5.64079822616408,57,9,81,1,0,130,64,7,4,0,18,154,27,58,0,2,4,148,75,92,5,0,5,38,1,64,90,15,26,27,18,3,14,0,12
Charles Dickens,Bleak House,8,5,3,0,4,110,83,3,67,1,1187,462,6.2894736842105265,43,1,87,3,0,149,57,0,1,0,21,161,26,100,1,1,10,111,52,76,1,1,9,38,2,56,60,23,23,41,25,15,5,0,5
Charles Dickens,Bleak House,11,10,5,0,10,102,36,3,76,6,1256,474,5.855504587155964,63,4,101,4,0,153,70,3,1,0,18,121,33,78,0,2,3,113,29,104,2,0,13,37,5,54,122,32,38,13,15,5,13,0,6
Charles Dickens,Bleak House,7,11,4,0,8,125,53,0,78,1,1197,457,5.683333333333334,54,3,79,6,0,141,87,4,2,0,21,143,25,69,0,2,10,141,58,63,2,0,3,31,5,47,108,24,39,21,9,1,7,1,10
Charles Dickens,Bleak House,8,6,6,0,6,111,28,3,65,10,1273,541,5.744047619047619,50,3,116,2,0,137,83,1,1,0,22,160,45,66,0,2,4,118,54,72,2,2,7,50,1,57,57,25,32,30,37,5,7,0,23
Charles Dickens,Bleak House,0,0,10,0,6,98,9,1,44,13,1327,605,5.956822107081175,79,10,148,0,0,189,118,4,3,0,9,201,86,49,0,0,8,53,51,62,4,0,4,34,0,38,26,28,32,27,38,9,4,0,15
Charles Dickens,Bleak House,6,4,9,0,9,91,16,2,65,6,1290,468,5.766203703703703,58,9,88,1,0,156,92,4,4,0,6,150,30,54,0,2,8,152,58,98,1,0,8,36,1,35,50,30,36,57,54,4,12,0,6
Charles Dickens,David Copperfield,0,0,11,0,7,132,6,3,37,9,1301,546,6.245614035087719,59,9,136,3,0,210,80,5,1,0,12,204,42,25,0,0,6,95,41,72,0,0,7,41,0,41,91,22,49,19,7,6,9,0,7
Charles Dickens,David Copperfield,11,13,9,0,7,119,69,1,84,2,1183,474,5.698630136986301,39,4,113,3,0,135,65,3,1,0,11,173,23,78,0,2,4,100,62,65,0,0,4,24,3,42,106,29,40,28,11,3,6,0,11
Charles Dickens,David Copperfield,9,11,4,3,10,110,58,0,81,3,1217,470,5.831018518518518,51,11,106,6,0,146,60,5,3,0,22,164,27,76,0,1,4,102,55,87,1,0,7,32,2,49,90,35,32,24,1,0,5,0,7
Charles Dickens,David Copperfield,8,4,9,2,10,118,40,1,67,2,1248,496,6.017543859649122,53,8,107,3,0,176,63,2,5,0,17,177,31,50,0,2,4,113,57,94,2,0,6,28,1,46,97,22,26,23,10,5,10,0,4
Charles Dickens,David Copperfield,3,3,15,2,15,112,1,1,44,17,1315,513,5.615062761506276,67,6,132,8,0,199,71,3,4,0,17,192,45,29,0,0,7,111,38,69,1,0,12,34,0,52,27,34,28,52,40,4,14,0,16
Charles Dickens,David Copperfield,10,13,13,1,7,136,52,2,77,6,1189,470,5.643518518518518,54,3,111,2,0,138,77,1,4,0,10,169,22,49,0,3,7,140,59,78,2,0,1,23,1,30,116,21,17,18,15,4,10,0,9
Charles Dickens,David Copperfield,11,12,13,0,9,114,24,0,66,7,1273,476,5.648148148148148,56,5,94,2,0,146,78,3,4,0,28,142,19,35,0,1,8,178,38,90,5,0,8,47,0,71,97,23,19,37,10,2,6,0,17
Charles Dickens,David Copperfield,11,6,9,2,12,114,36,1,71,4,1243,481,5.577181208053691,59,7,105,3,0,159,60,4,1,0,13,150,25,64,0,2,3,153,37,76,3,0,5,27,1,35,137,19,25,14,18,6,15,0,18
Charles Dickens,David Copperfield,7,8,16,2,4,105,31,2,66,3,1250,496,5.719026548672566,59,7,102,3,0,162,71,0,1,0,28,160,24,42,0,2,7,130,40,95,2,0,5,41,3,65,105,32,21,17,8,7,10,0,12
Charles Dickens,David Copperfield,2,3,18,0,4,125,17,3,40,15,1278,549,5.758284600389864,73,5,142,8,0,185,93,3,2,0,13,190,59,33,0,1,11,104,21,68,0,4,11,23,0,30,104,20,46,7,3,11,5,0,9
Charles Dickens,David Copperfield,12,6,5,3,7,112,59,2,84,4,1213,481,5.663615560640732,49,7,108,1,0,152,84,2,3,0,11,174,20,86,0,3,5,114,42,58,0,2,11,34,4,39,109,29,22,14,11,4,6,0,5
Charles Dickens,David Copperfield,7,3,7,0,7,107,28,1,65,4,1282,499,5.850877192982456,70,3,109,7,0,156,73,5,3,0,24,174,34,36,0,0,6,135,43,85,0,0,7,34,2,57,96,13,43,31,14,3,0,0,12
Charles Dickens,David Copperfield,4,9,6,1,2,112,54,1,82,1,1211,431,5.905511811023622,53,5,88,1,0,126,81,4,4,0,16,130,24,110,0,2,9,134,35,75,9,0,11,23,9,49,104,24,29,35,12,2,11,0,9
Charles Dickens,David Copperfield,10,14,10,2,11,134,38,3,79,4,1199,502,5.798245614035087,65,5,107,0,0,139,60,3,4,0,12,159,27,54,0,3,6,125,39,84,3,1,8,32,6,45,112,31,22,19,9,9,6,0,12
Charles Dickens,David Copperfield,10,10,5,1,4,142,55,0,72,4,1190,461,5.708133971291866,48,6,76,0,0,132,60,4,2,0,23,152,23,37,0,3,4,180,64,65,2,2,8,33,1,53,92,21,33,36,17,6,9,0,11
Charles Dickens,David Copperfield,3,5,11,3,9,113,22,2,54,9,1274,511,5.8382978723404255,58,6,100,4,0,167,78,2,1,0,19,171,29,48,0,4,4,133,51,80,1,1,7,35,1,46,115,30,36,15,8,12,4,0,10
Charles Dickens,David Copperfield,3,8,6,0,5,133,40,1,74,6,1233,476,5.796338672768878,49,3,87,5,0,147,80,1,2,0,13,152,28,77,0,4,8,129,51,75,1,0,3,37,5,61,61,28,22,59,19,10,2,0,10
Charles Dickens,David Copperfield,1,4,5,2,4,119,18,4,62,12,1279,515,5.7974683544303796,62,7,132,5,0,163,73,5,2,0,7,162,39,63,1,2,7,114,44,80,3,0,11,32,3,53,38,23,30,51,43,8,3,0,11
Charles Dickens,David Copperfield,4,9,14,1,16,124,26,3,66,4,1241,505,5.600858369098712,69,4,102,1,0,144,58,1,0,0,12,160,33,75,2,5,2,149,52,71,2,0,12,30,1,34,107,27,25,26,8,8,3,0,15
Charles Dickens,David Copperfield,17,5,13,3,13,111,34,1,75,2,1243,503,5.7254901960784315,60,6,103,2,0,166,60,3,3,0,29,166,26,54,0,4,3,139,42,74,3,1,5,35,4,56,86,28,35,19,11,6,3,0,9
Charles Dickens,David Copperfield,9,12,14,2,3,112,55,1,95,9,1199,472,5.603248259860789,53,6,98,3,0,139,50,7,1,0,18,148,25,72,0,4,5,133,52,71,2,0,14,31,2,48,131,22,20,11,9,11,4,2,8
Charles Dickens,David Copperfield,14,8,8,3,8,117,70,1,82,11,1200,495,5.585034013605442,47,2,111,2,0,130,63,2,1,0,18,154,19,45,0,5,3,156,30,78,2,1,12,27,3,53,109,31,19,18,18,9,6,0,10
Charles Dickens,David Copperfield,7,10,9,0,12,117,38,2,71,15,1237,498,5.836601307189542,58,15,123,3,0,157,67,3,3,0,19,164,31,9,0,2,5,143,31,73,1,0,6,34,3,56,112,26,28,16,14,5,12,0,20
Charles Dickens,David Copperfield,9,4,8,3,2,127,13,4,55,8,1292,512,5.875,63,11,129,7,0,163,69,4,5,0,16,149,38,37,0,5,2,126,18,80,2,2,14,43,2,56,116,24,42,21,4,11,9,0,12
Charles Dickens,David Copperfield,6,3,8,1,10,117,25,1,49,5,1267,495,5.776805251641138,58,10,135,3,0,178,89,2,2,0,14,181,38,26,0,0,6,131,42,61,1,3,7,32,2,44,107,26,22,23,15,12,9,0,4
Charles Dickens,David Copperfield,5,7,12,2,6,127,27,2,64,5,1251,517,5.691489361702128,57,8,138,10,0,156,70,4,1,0,10,168,51,46,0,4,2,124,27,71,0,1,10,25,2,31,114,25,27,21,15,9,13,0,10
Charles Dickens,David Copperfield,1,7,7,3,3,127,16,3,50,18,1288,506,5.694092827004219,71,8,140,4,0,186,96,1,1,0,10,183,41,72,0,3,6,107,33,47,4,0,7,36,0,31,90,34,22,15,8,9,8,1,10
Charles Dickens,David Copperfield,14,6,6,1,7,127,61,2,91,7,1177,442,5.684210526315789,50,2,93,0,0,139,53,3,4,0,26,124,19,68,1,1,4,172,30,82,2,0,5,22,4,57,110,22,23,33,12,5,11,0,5
Charles Dickens,David Copperfield,1,2,16,2,7,119,20,3,45,12,1277,499,5.819565217391304,58,5,128,4,0,180,74,3,5,0,12,194,25,57,0,1,9,119,39,57,2,0,3,31,1,38,114,33,38,16,3,9,8,1,11
Charles Dickens,David Copperfield,6,5,9,0,5,103,3,5,64,10,1315,556,5.8912621359223305,51,4,121,3,0,181,83,2,3,0,19,166,52,42,1,2,5,143,32,75,3,2,10,32,0,52,82,29,28,31,26,6,10,1,9
Charles Dickens,David Copperfield,2,1,22,1,10,104,12,2,46,4,1307,518,6.192468619246862,77,9,112,3,0,178,75,3,3,0,18,170,29,44,2,3,3,147,29,71,2,0,6,44,2,55,117,12,37,17,1,8,10,0,12
Charles Dickens,David Copperfield,4,5,19,0,5,138,32,1,53,2,1233,501,5.971922246220302,54,7,111,5,0,170,59,3,1,0,15,170,40,82,1,0,4,111,47,57,3,0,10,28,0,48,88,41,24,26,9,4,15,0,9
Charles Dickens,David Copperfield,12,2,8,3,10,158,69,1,72,3,1149,424,5.731770833333333,48,4,75,3,0,132,43,5,1,0,14,126,26,109,0,3,6,141,43,79,1,0,2,32,5,45,94,25,24,33,18,2,13,0,6
Charles Dickens,David Copperfield,13,5,11,4,9,122,39,2,70,9,1232,500,5.786813186813187,59,8,77,2,0,146,63,3,0,0,10,127,32,92,1,1,7,146,37,64,1,0,9,36,1,40,137,26,30,26,9,7,17,1,13
Charles Dickens,David Copperfield,3,15,10,2,10,127,39,3,66,13,1227,511,5.736616702355461,55,3,84,1,0,150,86,1,3,0,17,166,36,63,0,0,6,133,39,71,2,0,0,38,0,52,74,27,27,43,19,9,6,1,14
Charles Dickens,David Copperfield,14,8,8,2,5,112,61,0,89,7,1189,467,5.525700934579439,49,6,120,3,0,128,64,2,0,0,9,171,19,79,0,2,9,124,50,72,0,0,6,36,2,31,112,30,17,14,19,5,6,1,14
Charles Dickens,David Copperfield,11,11,9,2,3,117,42,0,84,6,1237,452,5.378973105134475,65,4,78,3,0,141,79,4,1,0,26,138,16,51,0,2,3,145,59,99,3,1,4,29,3,53,105,22,30,25,11,5,11,1,12
Charles Dickens,David Copperfield,9,10,7,1,12,120,62,1,76,1,1203,411,5.616216216216216,56,4,76,5,0,122,67,3,5,0,17,122,23,57,0,2,5,164,40,100,1,0,7,29,4,64,59,11,17,79,32,5,9,0,16
Charles Dickens,David Copperfield,9,9,13,3,2,106,52,1,86,3,1206,470,5.755813953488372,44,7,90,2,0,145,81,1,4,0,14,151,25,57,0,1,8,144,57,90,2,1,6,27,1,38,125,22,15,30,6,3,9,0,13
Charles Dickens,David Copperfield,1,11,20,3,11,121,53,1,61,4,1208,494,6.00437636761488,61,3,85,3,0,132,73,6,3,0,24,152,34,61,0,0,7,144,41,80,3,1,1,42,2,61,72,22,15,45,15,5,13,0,7
Charles Dickens,David Copperfield,2,1,14,2,4,105,21,0,61,6,1289,482,5.649438202247191,65,4,114,7,0,177,53,2,1,0,9,170,29,40,0,1,3,149,49,81,6,1,12,40,0,46,118,23,24,24,11,6,6,0,16
Charles Dickens,David Copperfield,11,9,7,5,13,138,81,0,82,25,1171,438,5.51010101010101,53,11,88,2,0,125,95,1,1,0,15,142,34,72,0,0,4,122,37,52,0,0,16,18,7,40,100,25,20,27,9,15,5,0,13
Charles Dickens,David Copperfield,4,4,10,2,4,119,15,2,60,7,1285,512,5.6701902748414374,76,10,115,3,1,167,71,2,1,0,13,178,37,24,0,4,5,139,53,74,1,0,7,31,4,42,104,30,34,15,11,7,9,1,14
Charles Dickens,David Copperfield,0,8,19,6,11,120,34,2,55,5,1242,460,5.2665094339622645,70,3,100,4,0,122,78,8,2,0,10,153,18,38,0,4,3,159,56,79,3,0,4,44,1,40,95,20,23,42,27,4,8,0,24
Charles Dickens,David Copperfield,5,2,16,3,3,133,34,0,58,3,1224,475,5.741339491916859,44,5,106,4,0,160,68,4,2,0,26,151,23,47,0,4,9,136,41,92,3,0,6,37,3,62,87,33,41,19,14,4,6,0,7
Charles Dickens,David Copperfield,12,7,12,2,7,116,45,0,78,7,1217,466,5.955399061032864,67,3,86,0,0,159,56,3,3,0,21,138,20,66,0,0,7,143,43,90,4,0,2,32,5,55,112,30,24,23,7,4,11,0,11
Charles Dickens,David Copperfield,6,19,11,2,3,119,57,0,79,5,1213,449,5.5187032418952615,62,1,84,2,1,145,67,2,1,0,14,145,12,89,0,2,8,147,37,90,3,0,6,24,1,45,119,34,20,17,14,4,4,0,10
Charles Dickens,David Copperfield,1,6,12,2,4,118,32,1,59,6,1263,507,5.673773987206823,54,2,112,2,0,176,80,3,4,0,16,151,30,43,0,2,3,146,34,94,3,1,10,30,2,45,97,26,32,20,22,5,4,1,12
Charles Dickens,David Copperfield,3,6,15,2,2,117,19,2,51,5,1287,505,5.689655172413793,69,6,113,3,0,174,85,7,1,0,18,164,30,79,0,1,11,122,30,71,2,0,8,27,2,43,115,24,39,13,3,7,8,0,10
Charles Dickens,David Copperfield,0,4,18,3,4,132,8,3,43,8,1284,517,5.872651356993737,70,2,121,1,0,175,80,2,3,0,20,170,30,54,0,4,7,129,34,77,1,0,9,37,2,45,105,26,33,20,3,14,5,0,6
Charles Dickens,David Copperfield,4,6,13,5,6,126,51,2,74,6,1208,467,5.841121495327103,53,2,103,0,0,151,60,4,2,0,18,152,21,76,0,0,2,138,38,67,1,0,3,38,0,51,78,31,29,33,26,7,7,0,13
Charles Dickens,David Copperfield,1,1,13,1,15,119,33,1,48,9,1257,490,5.864035087719298,63,9,132,6,0,180,75,1,2,0,14,171,43,73,1,1,6,101,43,55,1,0,4,34,0,40,96,15,31,20,15,8,5,0,13
Charles Dickens,David Copperfield,3,4,16,4,2,124,15,7,49,7,1272,502,5.941304347826087,59,20,134,2,0,169,62,3,1,0,23,179,40,60,2,4,10,122,25,72,2,0,5,40,1,50,91,17,32,23,6,9,3,0,7
Charles Dickens,David Copperfield,2,1,13,2,7,126,13,2,53,15,1287,501,5.890557939914163,73,8,136,0,0,181,86,2,4,0,10,185,27,41,0,1,7,135,34,76,0,0,6,28,0,29,93,26,24,27,7,10,10,0,14
Charles Dickens,David Copperfield,0,3,12,1,14,110,14,4,44,7,1277,503,5.859574468085106,74,13,118,6,0,168,70,1,0,0,17,166,48,66,0,4,13,121,39,66,1,1,6,45,1,61,97,17,24,21,7,12,4,0,7
Charles Dickens,David Copperfield,0,0,17,0,1,118,7,2,38,11,1304,525,5.991820040899795,66,9,148,3,0,201,86,2,1,0,8,162,53,83,2,4,11,96,28,58,3,0,9,43,0,41,96,19,30,16,5,12,8,0,10
Charles Dickens,David Copperfield,8,15,8,4,10,112,44,2,64,5,1225,507,6.068376068376068,41,6,99,0,0,173,76,2,2,0,23,146,49,106,0,2,11,108,45,52,3,0,4,34,1,56,88,27,29,22,13,7,7,0,7
Charles Dickens,David Copperfield,1,4,12,2,13,118,29,2,53,4,1265,499,5.878260869565217,61,4,102,3,0,166,65,4,1,0,12,166,24,81,0,6,2,126,46,79,4,1,8,38,0,35,110,25,36,23,9,10,5,0,7
Charles Dickens,David Copperfield,2,4,10,1,3,122,16,2,48,9,1284,522,5.820618556701031,58,8,107,3,0,169,78,1,0,0,27,188,23,58,0,3,10,135,45,67,2,0,5,47,1,60,106,18,33,15,4,9,5,1,7
Charles Dickens,David Copperfield,4,7,10,3,3,135,26,1,52,15,1267,475,5.659090909090909,57,3,129,4,0,179,63,2,5,0,19,187,24,30,0,3,4,129,44,76,2,0,11,31,1,39,121,34,26,14,3,4,4,0,11
Charles Dickens,David Copperfield,0,2,13,2,5,121,1,0,37,15,1320,543,5.766666666666667,76,6,138,0,0,209,89,3,2,0,15,188,54,27,0,1,10,104,40,62,0,0,15,31,0,42,101,39,31,10,1,10,4,0,14
Charles Dickens,David Copperfield,11,19,17,2,7,145,42,1,71,9,1206,466,5.7109557109557105,60,6,126,2,0,167,71,4,0,0,15,164,55,12,0,3,3,121,42,62,2,1,8,28,22,47,90,26,10,20,8,8,10,0,7
Charles Dickens,David Copperfield,13,6,15,0,3,132,56,1,72,9,1205,506,5.627408993576017,43,1,118,0,0,171,51,0,1,0,11,167,25,22,0,1,3,151,48,68,2,0,10,29,4,47,111,35,27,23,7,4,9,0,13
Charles Dickens,David Copperfield,6,6,8,1,4,128,34,2,66,9,1242,522,5.745341614906832,54,1,103,1,0,170,68,1,2,0,11,197,26,49,0,2,5,120,54,61,1,1,11,37,4,43,104,21,41,29,6,5,4,0,11
Charles Dickens,David Copperfield,7,11,15,2,3,138,29,1,53,22,1269,568,5.958646616541353,52,9,117,2,0,173,96,0,1,0,18,195,38,36,0,1,4,94,56,72,4,0,7,27,5,38,97,27,35,17,5,7,9,0,9
Charles Dickens,David Copperfield,7,12,7,0,11,128,43,2,61,6,1224,481,5.734831460674157,61,8,102,4,0,155,52,3,4,0,17,176,25,50,0,2,6,110,63,74,1,1,5,32,2,49,106,22,35,14,18,7,19,1,8
Charles Dickens,David Copperfield,5,7,10,1,9,111,43,1,63,6,1243,495,5.737306843267108,39,4,103,2,0,153,68,2,0,0,21,179,28,30,0,3,7,137,63,68,4,0,15,37,3,56,99,30,31,23,11,14,2,0,16
Charles Dickens,David Copperfield,10,11,9,2,12,120,61,2,78,6,1187,448,5.533169533169533,50,5,82,3,0,134,63,1,1,0,18,145,25,54,0,0,2,154,53,91,2,0,9,26,3,53,98,28,25,27,23,2,7,0,10
Charles Dickens,David Copperfield,3,12,12,1,5,110,27,3,61,6,1256,502,6.142857142857143,67,6,109,2,0,177,80,2,1,0,13,176,23,44,0,2,6,119,58,65,2,3,8,37,3,51,77,31,38,18,25,8,11,1,6
Charles Dickens,David Copperfield,5,11,11,4,7,139,76,0,69,1,1170,471,6.058548009367682,48,0,98,0,1,144,72,8,3,0,14,169,25,72,0,2,2,109,68,58,2,0,3,30,2,38,75,25,32,36,15,4,8,3,2
Charles Dickens,David Copperfield,13,16,7,2,18,122,58,0,72,2,1203,448,5.748768472906404,49,1,68,4,0,129,57,0,8,0,19,130,19,66,0,2,3,168,54,88,2,1,1,47,3,64,93,18,33,36,18,3,11,0,9
Charles Dickens,David Copperfield,2,4,12,0,3,138,27,2,52,3,1240,490,5.8618421052631575,53,3,110,2,0,177,82,6,3,0,14,158,28,55,0,2,11,136,46,75,3,0,7,29,2,50,108,10,37,22,8,10,5,0,7
Charles Dickens,David Copperfield,6,0,18,2,3,120,29,2,50,15,1266,524,6.0,55,7,116,2,0,185,87,3,2,0,11,187,51,43,0,2,9,104,43,68,1,1,9,26,3,36,113,34,27,10,5,7,7,1,11
Charles Dickens,David Copperfield,9,4,14,2,4,122,59,1,78,5,1192,482,5.897260273972603,45,12,111,3,0,121,72,3,3,0,25,162,22,53,0,0,4,125,46,93,2,0,3,32,0,55,87,22,21,35,19,8,7,0,9
Charles Dickens,David Copperfield,0,4,24,2,4,121,9,1,51,11,1293,509,5.6758474576271185,92,9,106,7,0,172,69,2,4,0,16,187,33,45,3,1,2,125,59,73,1,0,5,33,2,37,124,18,28,7,5,5,3,1,11
Charles Dickens,David Copperfield,12,1,11,2,4,141,56,2,59,5,1198,484,6.057906458797327,64,7,90,1,0,149,73,2,6,0,18,135,38,94,0,1,8,114,35,79,2,0,2,28,3,34,95,29,35,20,6,10,16,0,11
