Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Charles Dickens,David Copperfield,22,55,116,4,33,751,182,16,446,44,8375,1959,6.524435102469784,390,36,663,20,0,1041,558,22,12,0,125,1042,223,306,2,14,41,885,334,554,19,5,57,267,10,382,399,200,195,255,178,37,50,2,58
Charles Dickens,David Copperfield,33,79,69,9,51,793,278,11,478,50,8187,1850,6.609715242881072,347,44,703,25,4,963,462,16,11,0,160,1070,200,377,3,11,37,885,323,482,13,3,60,224,16,371,606,151,202,188,84,34,55,1,80
Charles Dickens,David Copperfield,31,63,80,12,46,815,260,4,440,26,8210,1870,6.487534626038781,354,41,680,31,1,1068,514,30,7,0,128,1072,190,249,0,8,45,940,299,488,21,4,29,249,10,338,641,149,255,174,78,45,53,0,56
Charles Dickens,David Copperfield,46,84,85,7,46,795,286,5,480,24,8203,1814,6.511389521640091,354,25,608,19,0,976,491,44,15,0,177,958,178,178,0,9,24,1078,331,513,12,3,41,279,22,406,648,145,214,184,93,39,64,1,72
Charles Dickens,David Copperfield,35,73,68,4,116,788,238,9,409,51,8292,2164,6.717008099094807,328,31,746,13,1,1101,511,17,21,0,130,1134,247,419,1,10,30,783,333,439,25,4,45,251,16,334,538,180,195,160,91,54,41,2,57
Charles Dickens,David Copperfield,36,79,74,8,79,830,295,11,464,56,8149,1719,6.170924574209246,338,27,591,16,4,1009,453,24,11,0,175,1080,157,348,1,9,58,983,332,465,10,4,43,247,2,399,582,163,173,198,103,31,54,0,60
Charles Dickens,David Copperfield,45,88,78,11,83,933,328,10,439,38,7990,1993,6.639916623241271,351,31,618,17,0,1041,478,23,19,0,136,986,216,537,2,8,43,808,271,484,8,3,33,229,13,348,474,164,211,212,94,43,51,4,44
Charles Dickens,David Copperfield,49,77,96,7,55,890,337,4,476,32,8028,1838,6.580427446569179,342,26,551,15,0,922,531,25,12,0,183,958,206,392,7,13,24,842,337,569,16,6,30,263,18,427,368,133,225,251,184,47,43,3,58
Charles Dickens,David Copperfield,31,32,112,12,53,849,174,11,407,45,8324,1989,6.424195223260644,391,42,811,22,0,1094,428,17,16,0,118,1163,304,221,1,10,28,828,248,471,16,2,47,274,13,301,680,206,248,113,53,48,40,2,66
Charles Dickens,David Copperfield,24,63,98,3,53,857,190,5,420,50,8305,2065,6.549078226208271,359,36,725,11,1,1115,511,26,16,0,143,1128,260,331,5,17,23,865,299,449,16,3,39,218,5,312,649,167,243,114,63,51,46,1,58
Charles Dickens,David Copperfield,53,73,87,4,46,856,315,10,483,64,8059,1941,6.52542372881356,351,40,688,12,0,955,563,18,19,0,107,1032,241,417,6,11,39,849,297,538,11,9,29,191,12,268,614,162,209,161,97,35,42,1,67
Charles Dickens,David Copperfield,60,60,113,9,51,841,315,11,468,41,8066,1888,6.534463894967177,343,26,649,24,0,936,476,21,23,0,134,983,232,330,19,14,20,966,276,521,10,6,46,225,18,327,620,164,224,186,82,50,64,0,67
Charles Dickens,A Tale of Two Cities,41,55,57,15,55,782,214,11,427,71,8346,2133,6.491049830672472,347,80,995,19,1,1214,551,24,12,0,87,1331,337,311,1,7,44,552,244,424,13,3,49,218,15,266,538,139,223,118,62,46,42,0,41
Charles Dickens,A Tale of Two Cities,60,55,65,17,40,813,200,6,461,59,8339,1946,6.40095087163233,394,55,868,18,0,1101,576,24,15,0,72,1245,294,257,0,8,23,659,300,471,12,2,64,196,9,261,655,152,229,115,87,60,43,1,54
Charles Dickens,A Tale of Two Cities,89,35,54,21,36,752,235,14,480,83,8273,2171,6.66650808753568,368,65,909,10,0,1152,527,21,18,0,86,1202,306,390,2,9,66,573,248,474,17,2,41,206,20,266,609,150,258,102,48,60,65,5,40
Charles Dickens,A Tale of Two Cities,70,48,66,16,31,807,303,9,466,68,8205,2041,6.521148036253776,355,40,859,18,1,1047,504,19,22,0,83,1162,241,486,1,3,33,641,246,527,10,3,51,219,10,285,563,153,225,162,60,46,46,4,71
Charles Dickens,A Tale of Two Cities,46,45,77,9,52,809,200,9,409,61,8381,2126,6.558184451955577,397,52,956,26,1,1172,579,20,19,0,86,1138,389,432,3,19,23,513,214,466,12,3,73,180,4,246,571,178,260,92,84,49,59,1,41
Charles Dickens,A Tale of Two Cities,50,40,83,13,50,783,327,9,471,47,8134,1917,6.533333333333333,323,39,843,12,1,1058,513,26,3,0,118,1208,247,294,0,16,27,743,293,488,11,0,32,239,14,298,474,130,229,220,109,52,41,4,32
Charles Dickens,A Tale of Two Cities,57,76,59,13,57,772,278,4,485,37,8223,1996,6.533990659055527,312,39,773,26,1,1053,506,32,15,0,140,1091,214,458,7,12,32,808,246,492,9,2,65,213,29,355,481,218,178,198,100,27,43,2,61
Charles Dickens,A Tale of Two Cities,59,80,88,17,49,819,350,7,509,46,8031,1957,6.375658587987355,348,59,831,27,0,1049,504,22,9,0,83,1222,275,357,1,17,20,647,262,424,7,0,44,190,14,247,524,168,209,171,164,32,49,2,55
Charles Dickens,A Tale of Two Cities,62,42,76,9,60,774,252,6,461,33,8225,1808,6.6581196581196584,348,31,745,23,0,1065,551,22,9,0,139,1084,188,386,1,6,43,810,308,515,16,4,27,226,4,339,610,135,236,151,95,42,37,1,75
Charles Dickens,A Tale of Two Cities,42,103,62,15,46,841,219,5,439,56,8283,2163,6.364024679639297,421,71,879,31,3,1148,602,14,14,0,89,1198,427,387,8,17,39,553,239,450,9,3,35,167,3,240,522,170,237,103,69,43,44,4,56
Charles Dickens,A Tale of Two Cities,49,39,59,17,34,794,220,11,403,62,8376,2140,6.608549471661863,414,52,920,20,0,1163,520,18,15,0,98,1212,364,417,1,12,34,553,228,386,9,4,34,249,10,267,567,193,275,106,77,53,51,2,53
Charles Dickens,A Tale of Two Cities,43,50,65,20,38,792,175,8,407,39,8392,2095,6.624082232011747,447,62,988,22,1,1154,552,24,15,0,97,1241,340,417,1,8,37,532,240,433,12,2,38,191,7,226,610,146,279,98,63,40,66,7,33
Charles Dickens,A Tale of Two Cities,50,64,70,17,37,784,224,10,501,41,8244,2047,6.540472599296129,364,62,872,20,1,1058,501,15,20,0,101,1113,297,519,3,14,31,658,297,440,8,2,32,187,16,257,654,151,263,125,56,39,60,2,33
Charles Dickens,A Tale of Two Cities,59,45,56,14,48,777,333,7,524,60,8100,2000,6.549689440993789,302,43,806,26,0,1052,488,23,10,0,134,1107,230,496,0,11,42,741,241,498,11,1,35,199,17,332,503,122,187,201,111,31,49,3,60
Charles Dickens,A Tale of Two Cities,35,61,55,8,39,782,296,9,514,32,8131,1783,6.451445086705203,362,63,831,33,2,967,471,17,10,0,111,1162,244,219,2,12,38,881,342,390,11,6,41,230,18,306,657,120,251,163,93,32,54,2,59
Charles Dickens,A Tale of Two Cities,76,63,81,13,33,738,291,4,586,49,8146,1909,6.501890869800108,345,39,779,25,0,976,491,18,6,0,149,1095,230,340,3,12,29,813,316,483,11,5,44,225,6,382,515,136,227,188,132,36,42,3,46
Jane Austen,Mansfield Park,26,13,119,18,19,705,129,4,309,28,8611,1778,6.845975680370585,445,37,676,27,1,1037,587,40,34,0,237,1120,271,379,0,24,36,693,376,611,27,7,21,335,17,500,431,158,177,146,68,42,40,0,51
Jane Austen,Mansfield Park,21,27,126,22,29,605,134,2,377,19,8575,1780,6.817813765182186,374,46,726,14,0,1048,578,28,38,0,194,1099,239,501,3,15,55,706,302,658,15,14,21,284,14,412,485,153,243,163,94,41,52,0,42
Jane Austen,Mansfield Park,34,20,154,29,14,686,207,0,369,40,8425,1707,6.5772946859903385,384,47,683,23,1,962,526,13,14,0,222,1029,187,505,1,24,48,746,277,610,17,9,33,265,15,466,478,179,253,172,141,45,51,1,45
Jane Austen,Mansfield Park,33,30,90,16,12,704,259,0,422,33,8354,1766,6.6923076923076925,374,52,817,34,1,1029,481,32,19,0,219,1115,240,431,1,22,44,691,184,598,20,8,31,229,19,418,454,162,215,207,120,40,41,5,54
Jane Austen,Mansfield Park,16,31,113,9,13,733,202,2,357,24,8467,1859,6.695074709463198,401,52,797,20,2,1036,503,37,20,0,216,1112,266,427,0,23,32,683,245,545,24,10,31,271,16,456,413,184,242,171,134,33,64,3,34
Jane Austen,Mansfield Park,25,21,115,24,23,698,190,7,369,31,8455,1805,6.882218410520298,399,42,709,21,0,961,470,29,25,0,278,1022,192,537,3,27,44,704,240,634,16,11,35,273,16,545,451,180,242,166,93,47,62,1,32
Jane Austen,Mansfield Park,38,20,134,29,31,611,115,0,379,33,8613,1887,7.019032082653616,423,33,726,23,0,1048,500,30,25,0,193,1144,204,440,4,29,44,708,301,621,12,13,19,296,11,450,572,205,260,125,75,49,34,5,41
Jane Austen,Mansfield Park,17,19,112,20,30,625,103,3,345,39,8679,1904,6.94776521270867,397,39,727,27,0,1107,571,37,25,0,208,1162,239,443,3,30,48,661,325,571,28,11,31,279,5,444,530,208,261,114,79,41,41,2,38
Jane Austen,Mansfield Park,43,57,111,6,35,659,227,3,415,30,8388,1739,6.770598695909899,408,55,642,28,4,1000,517,40,21,0,259,1028,177,442,0,24,55,768,259,659,21,5,35,280,17,513,361,189,189,188,131,42,44,1,64
Jane Austen,Mansfield Park,20,22,126,13,22,668,118,9,314,28,8613,1935,6.883412824589295,410,48,826,22,1,1104,559,30,28,0,208,1181,238,457,1,30,50,606,275,559,16,8,21,280,11,445,475,193,247,125,73,64,57,0,38
Jane Austen,Mansfield Park,24,34,119,25,25,642,127,1,370,30,8583,1732,6.88196915776987,373,49,691,20,0,1052,465,41,31,0,197,1092,208,385,0,27,48,766,324,598,30,7,40,311,24,456,585,197,259,131,79,61,44,4,52
Jane Austen,Mansfield Park,35,43,131,14,31,617,158,2,421,22,8506,1743,6.798463356973995,399,46,619,22,0,944,505,36,20,0,242,1011,180,441,1,28,48,806,337,672,25,8,20,292,20,479,505,173,251,164,108,39,76,1,56
Jane Austen,Mansfield Park,24,24,147,21,14,744,114,5,376,19,8474,1726,7.080452920143028,367,14,603,26,1,997,487,28,19,0,243,1067,176,328,0,21,44,834,322,675,17,13,24,312,18,518,526,185,274,145,85,54,58,4,53
Jane Austen,Mansfield Park,38,18,125,21,29,646,163,5,441,18,8446,1750,6.944150499706056,347,36,606,21,0,1030,478,31,33,0,230,1005,196,314,1,28,41,950,273,682,19,10,13,273,14,475,511,176,260,184,125,52,57,0,41
Jane Austen,Mansfield Park,19,42,118,16,19,615,73,2,380,34,8665,1810,6.795674445076836,421,58,706,41,0,1112,496,30,20,0,221,1072,221,405,2,22,65,746,319,644,20,8,24,295,16,473,527,185,255,114,88,40,51,3,57
Jane Austen,Mansfield Park,9,23,138,18,14,715,42,3,293,31,8679,1981,6.907915157785825,439,49,741,30,0,1124,559,40,35,0,159,1192,253,402,1,31,58,570,348,582,20,5,41,317,2,391,628,209,315,49,32,59,39,5,39
Jane Austen,Mansfield Park,19,21,91,13,19,634,66,5,390,25,8677,1819,6.78135593220339,394,50,649,29,1,1056,544,37,35,0,243,1051,226,378,2,20,56,800,310,698,33,14,24,304,3,491,455,173,249,182,109,45,48,1,53
Jane Austen,Mansfield Park,24,27,122,16,31,668,57,5,397,18,8567,1919,6.873661670235546,379,35,719,27,2,1016,541,21,29,0,235,1154,228,423,1,21,66,690,301,576,17,13,27,325,6,475,566,163,322,86,66,37,64,4,47
Jane Austen,Pride and Prejudice,32,42,132,1,54,573,268,0,452,13,8385,1631,6.74571972098922,330,79,656,18,0,1005,547,30,25,0,181,982,226,518,0,21,34,817,304,597,16,10,15,273,15,408,498,129,208,209,139,29,54,2,59
Jane Austen,Pride and Prejudice,32,34,106,2,43,660,332,0,463,24,8252,1747,6.688640376692172,319,51,658,18,0,962,468,27,17,0,187,1038,217,497,0,18,31,746,314,629,18,6,20,252,26,425,499,165,178,226,126,40,51,1,56
Jane Austen,Pride and Prejudice,25,23,93,0,99,661,179,1,388,28,8502,1950,6.914255654918464,393,41,676,16,1,1031,553,16,41,0,167,1110,215,493,2,10,34,745,315,575,18,17,17,287,10,388,507,152,269,162,133,37,55,5,46
Jane Austen,Pride and Prejudice,15,14,93,3,78,620,162,6,361,11,8571,1808,7.0,322,36,699,20,6,1122,515,25,27,0,192,1061,226,537,0,24,48,749,327,601,18,7,18,323,7,452,480,173,221,173,96,46,57,5,41
Jane Austen,Pride and Prejudice,25,20,107,4,49,592,150,1,378,11,8574,1874,7.120614035087719,334,30,653,9,1,1121,500,36,16,0,237,1083,166,525,1,15,57,796,374,604,21,15,15,307,5,490,476,162,235,155,119,40,42,8,34
Jane Austen,Pride and Prejudice,22,21,98,2,23,672,135,1,412,22,8516,1846,7.03173719376392,370,27,641,28,1,1061,521,26,21,0,215,1069,203,512,3,20,62,746,322,617,26,11,23,276,13,469,509,169,209,154,117,52,70,4,54
Jane Austen,Pride and Prejudice,47,16,74,0,48,647,191,0,410,18,8481,1762,6.957359813084112,359,29,701,26,2,1025,463,36,14,0,169,1047,222,495,1,20,55,780,295,613,14,12,25,283,11,419,605,177,239,166,99,44,63,2,61
Jane Austen,Pride and Prejudice,16,32,97,4,97,671,73,0,366,11,8636,1953,7.2139486103828006,351,51,698,18,1,1159,475,18,32,0,207,1199,240,315,2,16,49,786,376,585,16,8,12,272,5,388,566,166,326,118,63,91,58,7,48
Jane Austen,Pride and Prejudice,27,60,114,8,29,617,178,1,461,18,8438,1933,6.90802764486975,401,57,690,28,0,1042,583,37,19,0,195,1097,213,441,1,29,52,676,296,608,13,5,28,242,23,404,523,136,279,146,106,52,49,7,52
Jane Austen,Pride and Prejudice,10,20,135,3,25,731,70,1,330,24,8628,1793,6.986811926605505,389,33,741,26,1,1147,497,19,26,0,138,1103,225,389,0,24,41,708,366,590,24,14,23,275,5,334,734,182,321,60,63,54,64,6,61
Jane Austen,Pride and Prejudice,50,39,102,4,47,748,172,0,420,16,8401,1698,6.872198667474258,349,33,636,17,0,1070,456,19,20,0,227,1038,188,417,2,26,35,797,320,571,14,8,30,294,26,493,497,124,283,157,135,51,73,4,53
Jane Austen,Pride and Prejudice,24,53,109,6,27,765,156,3,447,18,8371,1688,6.734355828220859,337,39,574,25,0,1000,437,19,22,0,239,999,199,392,0,23,43,847,372,582,18,6,26,306,14,489,591,118,310,166,87,39,61,2,56
Jane Austen,Pride and Prejudice,38,53,114,2,14,720,219,1,493,21,8285,1659,6.825545171339564,343,44,577,13,1,967,468,33,15,0,183,945,191,398,2,20,48,908,293,686,16,10,28,289,18,420,612,122,253,176,100,47,52,4,77
Jane Austen,Pride and Prejudice,67,39,89,5,10,704,252,3,521,15,8252,1721,6.937836222355051,290,18,572,10,2,961,457,17,24,0,231,990,159,373,2,18,38,949,361,626,13,8,13,307,14,495,490,137,261,234,102,43,66,2,44
Jane Austen,Emma,19,32,116,13,70,648,103,3,372,49,8601,1754,6.807242990654205,450,64,774,14,0,985,691,19,19,0,165,1139,247,487,1,25,50,647,285,625,14,9,19,254,11,390,524,125,255,128,80,37,58,3,52
Jane Austen,Emma,44,52,119,8,105,570,213,3,493,20,8332,1640,6.8227529855436835,353,36,678,38,0,892,544,27,21,0,279,959,157,457,0,17,55,865,216,722,19,10,22,258,25,525,364,153,231,214,166,35,53,1,31
Jane Austen,Emma,35,69,111,5,87,642,180,9,496,36,8342,1680,6.695892090741876,375,35,650,20,0,885,536,36,24,0,243,993,184,439,0,21,51,866,267,681,20,6,34,271,19,509,381,126,210,196,201,41,58,2,30
Jane Austen,Emma,26,64,127,6,125,639,205,4,435,31,8347,1696,6.738760631834751,405,44,664,28,0,935,602,24,26,0,221,986,201,457,1,26,41,783,255,726,18,10,29,230,24,441,371,152,207,209,157,29,37,3,52
Jane Austen,Emma,21,31,133,19,110,615,152,7,342,39,8500,1668,6.808877928483354,386,48,697,29,1,1039,571,29,20,0,229,1038,214,480,3,18,53,703,272,672,18,16,36,304,9,463,453,196,197,124,126,38,43,1,43
Jane Austen,Emma,17,54,135,12,133,619,111,5,364,30,8512,1778,6.962406015037594,395,38,642,25,1,1059,594,30,15,0,246,1031,200,426,3,30,54,747,288,675,24,12,26,322,20,489,394,200,224,146,109,32,52,2,35
Jane Austen,Emma,26,63,138,16,174,682,135,4,392,29,8334,1695,6.743169398907104,402,39,594,26,1,908,576,29,17,0,190,955,172,509,0,21,49,799,238,746,18,9,26,254,25,416,520,168,266,169,131,38,47,2,43
Jane Austen,Emma,25,24,165,11,119,631,135,6,370,31,8443,1808,6.858608893956671,356,61,735,35,0,1000,543,33,23,0,209,1100,194,416,3,26,60,729,256,651,15,9,20,272,13,462,573,166,272,94,64,37,43,1,52
Jane Austen,Emma,29,46,131,3,134,581,187,2,475,19,8370,1645,6.692548528490921,361,29,656,25,0,950,491,30,15,0,257,940,153,551,3,16,43,878,235,689,20,7,22,248,25,495,467,176,229,189,111,35,41,1,48
Jane Austen,Emma,47,63,134,2,145,595,220,8,555,29,8218,1548,6.550734312416555,327,72,664,19,2,809,501,30,29,0,267,884,182,598,0,17,42,867,178,709,12,9,33,226,38,522,425,154,199,241,124,21,38,1,41
Jane Austen,Emma,22,85,143,3,149,577,164,5,500,37,8371,1716,6.862874251497006,361,32,639,21,0,901,598,36,24,0,232,1004,177,447,1,16,45,816,255,714,20,8,22,275,25,478,456,141,225,189,132,34,44,1,57
Jane Austen,Emma,34,57,100,3,167,588,210,4,479,47,8357,1707,6.724532851115129,319,40,654,16,0,902,498,32,27,0,240,927,215,563,1,19,45,844,262,703,14,4,26,268,31,445,379,158,205,275,168,23,50,0,43
Jane Austen,Emma,43,87,103,14,208,580,123,5,550,28,8365,1737,6.67458432304038,343,42,610,37,2,890,537,32,16,0,199,910,212,617,2,21,45,813,236,693,19,8,24,255,22,443,539,173,230,196,113,40,45,1,60
Jane Austen,Emma,42,60,96,17,174,619,172,3,482,28,8346,1740,6.721728833629366,383,37,661,22,0,906,457,26,20,0,207,978,185,472,2,23,45,887,234,653,13,9,33,306,27,482,543,163,238,183,77,49,46,2,38
Jane Austen,Emma,34,43,111,8,231,662,199,15,522,23,8164,1726,6.669060442848593,366,41,632,24,4,843,532,21,21,0,263,945,184,457,1,25,36,849,199,657,20,11,32,232,22,470,519,166,225,186,89,29,50,3,52
Jane Austen,Emma,48,64,115,7,225,639,184,6,481,12,8234,1626,6.831852791878172,333,29,615,22,1,907,477,27,23,0,242,958,131,516,1,24,48,837,238,657,21,6,17,283,19,492,521,161,296,148,95,43,63,5,58
Jane Austen,Emma,34,52,117,5,256,704,117,10,416,14,8330,1755,7.038123167155425,327,31,667,12,0,1013,506,31,33,0,223,989,169,369,0,40,54,838,272,603,28,12,7,300,17,448,580,154,357,125,56,59,42,3,51
Jane Austen,Emma,20,43,133,14,241,677,77,1,437,11,8438,1854,6.983897834536369,307,29,695,20,0,1000,556,28,26,0,234,1089,163,397,1,23,49,857,277,652,11,9,14,310,12,470,487,151,280,141,92,54,38,2,50
Jane Austen,Emma,53,68,104,5,211,631,230,7,532,17,8199,1612,6.734144778987829,320,38,604,22,2,899,468,30,30,0,242,865,171,464,0,26,40,955,250,666,25,14,17,271,24,481,478,165,219,209,121,42,47,4,51
Jane Austen,Sense and Sensibility,11,42,119,17,19,627,115,1,387,32,8621,1760,7.042640186915888,342,66,700,13,0,1124,577,39,19,0,232,1241,257,271,0,16,49,726,441,568,25,7,15,296,8,448,489,108,230,119,82,71,48,3,45
Jane Austen,Sense and Sensibility,32,12,110,4,10,614,141,1,350,27,8663,1941,7.011087645195354,390,52,758,14,0,1145,583,32,15,0,154,1253,268,394,2,34,45,612,372,546,20,9,21,272,4,345,597,146,260,99,93,77,58,4,47
Jane Austen,Sense and Sensibility,59,27,105,8,21,609,259,3,444,9,8404,1706,6.843825665859564,315,39,680,15,0,1060,466,32,23,0,232,1065,146,427,0,16,36,866,289,589,15,4,33,261,22,451,482,128,255,192,150,51,59,4,56
Jane Austen,Sense and Sensibility,48,58,104,6,42,699,291,3,464,20,8243,1764,6.8011695906432745,350,40,654,10,2,970,490,29,16,0,183,1044,220,427,2,11,31,809,300,601,21,4,20,258,13,413,550,139,198,200,122,33,56,3,71
Jane Austen,Sense and Sensibility,45,44,127,6,41,647,228,0,386,20,8422,1682,6.925812385039853,329,42,594,16,0,1033,555,25,29,0,194,984,198,465,1,13,50,904,318,705,9,7,10,242,16,404,510,131,225,209,117,39,55,7,51
Jane Austen,Sense and Sensibility,26,30,105,8,18,639,180,1,316,16,8596,1777,6.961069145845439,336,50,725,10,2,1143,508,29,19,0,247,1126,192,438,1,24,51,748,294,634,21,4,19,312,12,468,497,154,229,153,73,57,44,8,44
Jane Austen,Sense and Sensibility,62,49,88,12,61,759,171,2,397,16,8403,1738,6.785586658725432,330,32,666,7,1,1062,460,37,15,0,217,1063,136,409,4,26,39,782,327,618,22,12,21,287,20,480,517,165,270,140,97,61,71,1,56
Jane Austen,Sense and Sensibility,19,60,107,8,65,757,154,7,357,33,8418,1826,6.897291196388262,327,46,690,15,1,1128,490,43,22,0,210,1092,167,393,2,30,55,832,350,547,19,6,17,254,18,415,549,128,253,138,82,44,67,2,58
Jane Austen,Sense and Sensibility,24,42,132,11,70,677,137,1,356,32,8487,1744,7.0029603315571345,354,47,691,15,1,1035,528,26,23,0,179,1006,202,536,3,16,65,726,299,710,17,21,22,324,1,450,545,147,217,125,100,56,55,0,31
Jane Austen,Sense and Sensibility,26,55,128,8,49,696,130,4,354,22,8484,1681,6.825980392156863,349,52,676,17,3,1094,512,24,21,0,205,1023,182,451,2,23,60,827,317,585,24,12,28,312,7,450,513,154,235,151,108,50,50,1,59
Jane Austen,Sense and Sensibility,29,61,120,8,110,698,177,5,373,26,8384,1624,6.818530351437699,285,53,611,13,2,1018,483,24,28,0,256,942,136,475,3,17,48,877,289,709,29,9,25,330,19,537,414,141,204,184,122,56,55,2,43
Jane Austen,Sense and Sensibility,22,27,112,9,89,855,94,1,304,21,8421,1938,6.967178401270513,367,34,724,4,2,1133,511,37,15,0,142,1244,205,357,1,17,51,660,391,555,27,11,27,317,8,407,588,172,225,73,39,50,53,7,43
Jane Austen,Sense and Sensibility,29,41,93,4,110,769,129,1,383,23,8388,1868,6.885399449035813,340,40,636,12,1,1067,533,31,17,0,180,1165,178,336,2,17,50,780,414,599,24,16,26,294,13,386,525,155,274,139,62,53,60,2,36
Jane Austen,Sense and Sensibility,19,10,113,9,74,771,113,1,291,26,8494,1806,7.067613636363636,375,60,668,6,2,1169,482,35,23,0,171,1126,214,427,0,12,63,698,329,605,16,8,22,306,11,422,601,124,313,80,64,58,37,4,54
Jane Austen,Northanger Abbey,37,41,138,8,65,645,187,1,355,32,8527,1962,6.771235018238666,377,69,776,20,4,1103,605,31,31,0,163,1148,311,347,3,18,25,655,271,616,20,6,20,216,18,354,502,148,243,174,102,45,61,3,59
Jane Austen,Northanger Abbey,59,65,155,7,26,699,275,3,431,27,8253,1731,6.644815256257449,334,60,684,23,1,956,522,19,19,0,151,997,206,470,0,23,44,861,242,653,14,13,41,213,36,365,458,191,206,238,123,33,56,2,58
Jane Austen,Northanger Abbey,59,66,138,4,37,624,263,2,469,24,8337,1713,6.593862815884476,342,48,689,20,0,998,463,21,22,0,211,1015,205,414,1,20,34,845,259,721,15,12,52,231,38,439,457,142,210,198,121,33,52,2,45
Jane Austen,Northanger Abbey,44,33,127,12,57,664,203,2,419,15,8401,1805,6.736902050113895,335,42,647,11,1,976,512,23,22,0,210,976,232,425,2,14,32,828,270,706,22,13,32,270,17,452,508,161,275,211,85,43,54,2,41
Jane Austen,Northanger Abbey,33,64,121,11,30,640,204,0,455,17,8352,1810,6.954571266325951,336,39,663,21,0,1013,573,29,22,0,198,1096,220,378,2,24,70,813,324,608,19,16,28,255,27,435,480,137,215,219,103,27,43,3,41
Jane Austen,Northanger Abbey,49,38,119,9,53,674,132,4,361,27,8510,1971,6.942738157209787,360,48,749,15,1,1138,617,22,33,0,204,1197,241,269,1,21,61,682,343,647,10,5,19,236,21,413,497,182,213,119,105,40,47,4,44
Jane Austen,Northanger Abbey,58,38,111,9,44,665,123,2,397,45,8545,2085,6.921000981354269,332,42,899,11,0,1130,594,28,20,0,180,1285,267,204,0,23,58,600,289,586,20,7,29,261,11,383,628,172,284,62,44,72,35,2,54
Jane Austen,Northanger Abbey,35,49,110,18,56,652,149,7,392,23,8470,1849,6.94,377,51,694,21,1,1063,500,31,22,0,219,1062,209,333,1,24,61,817,311,724,15,8,18,250,14,421,511,134,270,177,90,45,39,5,44
Jane Austen,Northanger Abbey,17,37,135,3,43,713,90,1,313,22,8567,1967,7.126496616345653,389,38,728,15,1,1143,560,21,28,0,195,1224,218,339,1,28,66,661,371,650,20,7,14,261,9,393,504,190,278,114,56,60,44,4,43
Louisa May Alcott,Little Men,31,14,91,3,22,843,180,0,343,83,8489,2124,6.124636275460718,472,71,783,15,0,969,698,17,11,0,95,1115,417,416,2,11,24,597,241,499,10,7,59,223,9,334,687,171,146,128,88,40,49,0,48
Louisa May Alcott,Little Men,31,12,64,0,25,806,244,0,327,52,8444,1842,6.033707865168539,484,67,742,11,2,914,612,16,27,0,167,972,365,448,4,10,46,795,192,515,11,8,49,222,13,387,629,147,117,206,113,44,68,1,48
Louisa May Alcott,Little Men,45,42,59,1,18,804,268,2,398,57,8361,1879,5.9464975179260895,405,69,790,6,0,940,551,20,19,0,173,1136,272,425,0,15,37,711,178,560,11,4,64,195,24,446,654,146,140,130,101,33,42,3,60
Louisa May Alcott,Little Men,46,30,61,1,33,846,300,1,399,47,8243,1859,6.007790762381747,431,49,712,12,1,891,485,28,24,0,150,944,234,509,3,12,31,749,205,564,8,9,73,228,18,431,722,156,152,163,84,36,54,3,71
Louisa May Alcott,Little Men,24,19,56,3,14,823,234,1,355,70,8481,2309,6.222915737851093,411,71,860,8,1,921,607,17,29,0,133,1027,417,443,1,12,27,640,190,504,8,7,66,235,9,374,717,154,184,141,73,47,50,2,50
Louisa May Alcott,Little Men,52,23,66,2,30,841,270,0,365,24,8308,1792,5.955670696603339,463,38,704,5,2,931,522,12,16,0,155,950,350,409,3,12,42,843,192,541,9,5,72,226,29,440,682,165,135,177,71,26,37,1,70
Louisa May Alcott,Little Men,46,53,79,2,28,818,291,0,424,65,8291,1924,6.024180548092423,407,38,753,15,1,890,524,12,20,0,168,933,304,476,2,13,36,767,178,545,5,4,84,208,20,463,642,203,146,175,88,35,39,3,62
Louisa May Alcott,Little Men,20,53,68,3,29,759,226,0,366,62,8514,2072,6.080677290836653,411,53,710,7,0,953,584,27,23,0,146,1006,288,452,0,19,33,781,265,548,12,5,59,237,13,419,730,161,173,152,68,27,45,3,59
Louisa May Alcott,Little Men,50,42,101,1,33,777,332,2,419,47,8283,1875,5.935911602209945,428,48,686,13,1,844,458,17,11,0,164,924,261,453,0,12,18,864,204,577,14,4,81,220,9,474,665,170,134,223,96,30,55,3,64
Louisa May Alcott,Little Men,40,11,79,5,35,788,244,1,382,41,8454,1942,5.991961414790997,506,45,686,15,0,882,503,27,15,0,168,943,245,416,2,4,20,872,203,600,9,5,84,228,11,479,565,191,165,235,137,28,41,0,56
Louisa May Alcott,Little Men,15,26,101,2,28,789,162,1,338,80,8498,2026,6.001522842639594,520,61,774,14,1,929,622,26,18,0,131,1048,410,431,0,12,59,675,244,488,12,6,67,194,11,371,692,149,174,156,86,38,43,2,54
Louisa May Alcott,Little Men,42,32,48,3,20,798,309,0,414,64,8336,1908,5.948481561822126,468,57,748,11,0,904,496,16,23,0,123,1048,277,405,1,7,36,779,216,482,8,1,67,228,17,414,779,139,170,141,90,19,56,2,66
