Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Charles Dickens,David Copperfield,7,18,9,0,4,90,38,1,67,5,977,417,5.747368421052632,30,8,71,4,0,115,81,5,1,0,10,121,18,32,0,2,5,112,43,65,0,0,8,41,3,51,72,20,16,23,10,1,4,0,10
Charles Dickens,David Copperfield,2,13,6,2,6,99,56,1,68,2,945,379,5.65,40,5,49,1,0,93,68,2,2,0,17,102,16,30,0,2,4,132,40,69,1,1,7,30,4,49,87,15,21,35,9,3,4,0,5
Charles Dickens,David Copperfield,0,5,16,0,7,89,15,2,41,5,1019,444,5.895377128953771,49,4,99,1,0,141,62,1,1,0,18,138,30,35,0,0,5,102,45,55,0,1,13,28,0,44,71,11,27,22,5,4,8,0,3
Charles Dickens,David Copperfield,2,5,15,0,6,85,25,3,44,11,1018,448,6.03170731707317,51,4,79,8,0,133,68,2,1,0,18,137,29,39,1,2,4,100,29,52,0,1,7,27,0,41,84,28,32,14,7,4,3,0,8
Charles Dickens,David Copperfield,4,8,10,1,5,91,33,0,53,13,998,414,5.376623376623376,47,7,86,0,0,105,65,0,1,0,29,116,20,29,2,2,4,115,40,67,0,0,14,30,1,66,69,19,17,23,5,3,5,0,10
Charles Dickens,David Copperfield,6,15,9,1,5,87,37,0,70,4,982,419,5.675392670157068,52,3,58,0,0,95,66,2,0,0,30,97,31,19,0,3,1,125,38,86,4,0,4,28,4,74,67,16,25,27,4,6,5,0,11
Charles Dickens,David Copperfield,5,5,10,1,8,93,23,0,50,7,1001,445,6.0608272506082725,35,4,106,2,0,130,63,2,2,0,15,136,39,52,0,0,5,98,41,55,1,0,5,27,2,33,74,17,13,24,10,4,5,0,9
Charles Dickens,David Copperfield,6,7,8,1,3,89,43,3,69,5,970,413,5.7612732095490715,35,7,69,2,0,101,51,4,1,0,19,109,18,65,0,0,5,121,42,51,0,1,12,29,4,41,89,14,23,27,8,3,9,0,9
Charles Dickens,David Copperfield,7,12,5,1,9,98,41,1,72,4,956,435,5.815189873417721,34,5,78,4,1,109,53,1,4,0,14,135,16,49,0,2,3,103,40,59,2,0,7,23,3,33,77,19,29,20,12,4,7,0,13
Charles Dickens,David Copperfield,3,19,5,1,7,105,37,2,60,4,955,406,5.738544474393531,40,8,111,3,0,123,30,2,0,0,9,147,19,78,0,0,8,77,47,43,1,0,5,24,2,30,59,23,17,20,21,6,5,0,10
Charles Dickens,David Copperfield,0,8,6,3,6,119,37,1,55,0,951,388,5.828169014084507,39,5,71,6,3,108,50,2,1,0,22,137,13,33,0,2,5,124,39,55,5,0,1,23,0,40,62,10,32,29,16,3,11,1,10
Charles Dickens,David Copperfield,0,15,8,2,11,92,35,0,55,2,975,386,5.84593023255814,40,3,69,6,0,129,58,4,0,0,19,132,15,33,0,1,6,121,45,56,1,2,3,23,1,34,89,6,34,17,8,6,8,0,10
Charles Dickens,David Copperfield,2,18,9,1,8,87,30,1,52,1,992,423,5.80719794344473,42,6,81,6,0,121,63,6,2,0,19,139,17,20,0,3,5,100,43,67,3,0,2,37,2,54,69,17,36,22,7,4,7,0,3
Charles Dickens,David Copperfield,6,5,11,3,1,97,28,0,58,8,995,449,5.8173076923076925,45,7,90,4,0,130,75,3,2,0,11,129,26,30,0,2,2,110,28,60,1,0,4,26,2,34,87,16,30,18,6,7,4,0,4
Charles Dickens,David Copperfield,1,2,16,4,4,107,25,1,45,1,990,395,5.997198879551821,45,5,90,1,1,130,74,6,1,0,12,121,24,44,0,0,4,87,35,68,4,2,6,31,0,33,81,17,36,13,3,4,8,0,4
Charles Dickens,David Copperfield,3,4,7,1,4,108,40,0,52,2,962,410,5.8933333333333335,41,3,65,5,0,120,57,4,1,0,19,118,23,46,0,0,7,125,35,32,4,0,2,44,2,49,62,20,31,24,19,4,7,0,6
Charles Dickens,David Copperfield,5,9,8,0,5,82,33,1,64,1,993,454,5.597087378640777,37,4,82,0,0,134,57,4,1,0,16,137,15,27,0,0,3,122,37,64,2,0,4,15,2,32,72,21,36,33,13,9,10,0,6
Charles Dickens,David Copperfield,11,9,7,0,10,110,46,1,66,0,936,406,5.471232876712329,38,4,59,4,0,108,51,2,0,0,14,108,13,26,0,0,11,141,37,61,1,0,3,31,1,54,81,16,21,27,14,3,7,0,10
Charles Dickens,David Copperfield,3,1,12,1,3,106,22,0,44,6,1008,437,5.844221105527638,47,8,102,2,0,133,54,1,0,0,16,132,41,17,0,2,5,111,27,70,4,0,3,29,0,38,72,26,23,16,8,5,2,0,12
Charles Dickens,David Copperfield,3,10,5,0,8,81,29,0,58,5,1006,441,5.722084367245658,54,3,87,5,0,151,61,2,0,0,14,133,27,12,0,1,3,128,35,44,3,0,5,28,5,32,81,23,21,25,12,6,4,1,5
Charles Dickens,David Copperfield,4,17,7,1,11,98,43,0,58,3,975,390,5.456090651558074,29,1,63,2,0,122,47,4,3,0,25,113,13,18,0,4,2,141,45,64,0,0,4,30,2,58,70,16,31,27,15,1,9,0,11
Charles Dickens,David Copperfield,2,6,11,1,3,109,24,0,55,1,983,417,5.778364116094987,41,4,70,4,0,126,56,4,3,0,27,112,12,19,0,0,6,136,46,57,1,0,8,40,1,61,73,17,23,19,8,8,6,0,3
Charles Dickens,David Copperfield,9,11,5,1,1,96,47,0,72,0,954,397,5.511173184357542,43,4,81,2,0,116,46,5,1,0,13,128,23,15,0,0,4,135,36,52,0,1,7,21,0,36,96,22,23,22,8,3,8,0,12
Charles Dickens,David Copperfield,0,4,12,0,9,92,6,3,46,8,1036,461,6.05607476635514,47,3,96,2,0,138,66,8,1,0,19,147,25,12,0,1,2,123,38,59,2,1,5,31,0,36,72,15,30,13,13,5,5,0,12
Charles Dickens,David Copperfield,4,12,9,2,4,93,40,2,55,5,991,424,5.888888888888889,41,5,69,1,0,98,58,2,3,0,13,104,31,17,0,1,1,126,37,63,2,1,6,49,7,54,75,19,30,31,13,6,12,0,7
Charles Dickens,David Copperfield,12,4,11,0,5,88,29,0,58,4,997,417,5.821052631578947,46,1,66,4,0,108,62,5,2,0,22,109,20,33,0,1,5,123,37,78,1,0,2,43,2,53,83,21,24,16,9,5,8,0,10
Charles Dickens,David Copperfield,6,6,21,2,2,93,21,0,52,3,996,408,5.890374331550802,49,2,78,2,0,119,71,10,2,0,28,115,31,23,0,0,3,110,40,61,1,0,1,34,3,54,85,10,30,12,4,7,10,0,7
Charles Dickens,David Copperfield,6,15,10,0,3,108,47,1,57,2,969,388,5.441260744985673,48,5,71,0,0,102,73,4,3,0,24,97,22,49,0,1,0,111,37,66,5,1,6,26,2,48,70,22,13,24,11,2,4,0,10
Charles Dickens,David Copperfield,4,4,4,2,7,85,23,5,43,1,1016,486,6.6591928251121075,35,5,94,0,1,151,68,1,3,0,21,144,36,63,1,0,7,69,39,53,6,1,4,37,0,50,27,25,23,22,23,9,4,1,1
Charles Dickens,David Copperfield,8,5,4,0,6,93,29,1,50,9,1011,492,6.305986696230598,34,4,78,1,0,118,62,6,3,0,15,118,32,84,0,0,3,94,41,58,4,1,0,46,3,49,55,20,24,21,12,7,5,1,8
Charles Dickens,David Copperfield,2,6,8,1,7,108,39,0,46,10,985,432,6.012594458438287,25,3,92,2,0,132,50,1,2,0,16,148,24,68,0,0,2,84,50,42,3,0,5,34,1,35,59,23,17,29,13,6,3,0,9
Charles Dickens,David Copperfield,5,6,8,0,4,102,52,0,54,9,974,442,6.207823960880195,27,2,82,0,0,132,62,2,2,0,11,132,33,68,0,2,2,88,48,54,3,1,6,22,0,31,69,24,17,17,16,3,7,0,1
Charles Dickens,David Copperfield,0,11,7,1,84,73,17,1,38,3,970,484,6.308035714285714,40,3,109,1,0,131,66,4,3,0,17,160,22,44,0,1,5,78,37,41,5,0,8,30,1,35,54,18,28,14,4,9,2,0,6
Charles Dickens,David Copperfield,5,3,9,0,2,90,14,1,53,3,1021,446,5.678832116788321,48,6,82,3,0,137,52,0,2,0,15,130,30,22,0,4,4,119,42,60,2,0,6,28,1,44,98,27,24,10,5,9,0,0,14
Charles Dickens,David Copperfield,4,12,15,0,0,95,23,0,60,9,993,446,5.766584766584766,44,4,110,5,0,130,76,1,2,0,8,130,45,28,0,2,6,97,28,45,0,0,7,26,2,29,92,13,27,11,8,8,11,0,4
Charles Dickens,David Copperfield,7,25,9,0,6,105,36,0,58,5,981,392,5.430555555555555,49,2,68,1,0,129,51,2,1,0,21,131,15,28,0,1,1,122,40,65,0,0,8,18,8,45,54,20,32,34,10,2,7,0,10
Charles Dickens,David Copperfield,8,20,10,0,13,95,28,1,74,3,968,430,5.551282051282051,42,3,79,4,0,108,56,4,1,0,28,118,22,20,0,1,5,131,39,55,0,1,1,29,1,60,60,11,27,38,5,7,11,0,8
Charles Dickens,David Copperfield,4,3,10,0,10,100,31,2,43,12,1002,419,5.477333333333333,38,1,67,2,0,133,51,2,0,0,17,136,26,30,0,2,5,122,53,56,2,0,7,24,0,36,97,25,19,17,4,2,7,0,9
Charles Dickens,David Copperfield,0,9,19,0,10,104,24,1,38,7,1007,383,5.33810888252149,66,3,85,2,1,127,66,2,1,0,13,137,22,32,0,0,5,84,43,66,2,0,6,32,0,40,90,18,21,7,13,0,3,0,9
Charles Dickens,David Copperfield,0,10,10,1,9,106,36,4,49,4,985,409,5.260869565217392,42,4,60,0,0,117,51,5,0,0,18,144,16,42,0,2,6,117,47,46,1,2,6,35,0,43,69,24,30,18,12,4,8,0,5
Charles Dickens,David Copperfield,4,8,7,0,14,98,57,2,61,7,935,392,5.444444444444445,40,7,49,1,2,103,42,3,1,0,28,125,18,64,0,0,13,121,39,52,1,0,6,30,1,56,56,10,14,28,21,4,4,0,4
Charles Dickens,David Copperfield,10,14,5,1,9,96,34,0,65,6,965,411,5.7331536388140165,36,5,72,1,0,124,59,2,4,0,17,135,21,49,0,1,4,117,43,48,1,1,7,25,0,43,55,20,16,33,18,4,13,0,8
Charles Dickens,David Copperfield,2,9,6,1,2,100,30,1,64,8,974,411,5.517520215633423,36,2,86,2,0,120,56,4,2,0,20,132,18,63,0,3,9,113,25,53,0,0,6,28,0,49,59,21,20,23,20,7,3,0,9
Charles Dickens,David Copperfield,5,2,6,4,11,89,36,0,54,5,999,376,5.2604790419161676,31,2,64,4,0,133,47,3,2,0,33,108,12,23,1,0,7,154,37,71,2,0,3,35,0,62,74,22,16,28,6,2,3,0,6
Charles Dickens,David Copperfield,3,20,5,1,2,123,44,0,61,11,955,395,5.4476744186046515,39,1,64,1,1,106,60,2,1,0,23,128,12,81,0,0,21,94,25,60,0,0,3,26,2,48,56,27,23,26,8,2,5,0,9
Charles Dickens,David Copperfield,4,16,11,0,2,104,24,0,58,2,993,411,5.5027027027027025,48,5,82,5,0,119,61,1,2,0,28,112,26,33,0,2,4,115,26,73,1,0,7,29,4,57,62,19,21,25,9,7,6,0,7
Charles Dickens,David Copperfield,7,8,10,2,4,119,52,2,53,5,936,408,5.957219251336898,37,4,66,0,0,105,57,2,2,0,8,121,24,95,0,0,3,97,41,60,0,0,4,29,0,28,67,13,19,29,13,2,7,1,5
Charles Dickens,David Copperfield,11,13,9,2,5,111,41,1,70,4,941,420,5.745406824146982,35,4,63,4,0,114,58,4,3,0,17,115,14,77,0,1,3,113,37,67,1,1,3,19,3,42,49,18,22,34,15,3,5,1,2
Charles Dickens,David Copperfield,8,10,8,1,6,109,37,2,52,5,971,440,5.852216748768473,39,4,84,2,0,138,36,6,3,0,8,121,22,48,0,1,1,114,39,53,0,1,4,27,0,37,59,25,33,29,12,8,8,2,5
Charles Dickens,David Copperfield,4,4,5,1,25,107,34,2,41,6,969,460,6.522248243559719,47,5,87,0,0,159,69,1,2,0,7,133,31,72,0,1,5,74,30,44,3,0,5,26,0,29,62,24,26,8,9,5,3,0,4
Charles Dickens,David Copperfield,3,10,12,3,16,125,44,0,46,3,935,407,6.164383561643835,43,6,69,1,0,130,57,1,2,0,15,115,39,75,0,0,5,76,23,58,0,0,3,31,1,38,42,19,25,30,18,8,4,0,4
Charles Dickens,David Copperfield,2,4,11,1,19,114,24,2,39,4,981,469,6.272093023255814,44,2,85,4,0,150,70,5,3,0,14,123,33,54,1,1,4,75,27,50,3,1,2,35,1,45,50,22,29,19,7,7,8,0,7
Charles Dickens,David Copperfield,7,12,15,1,7,96,56,1,65,2,944,405,5.784153005464481,44,0,72,1,0,100,51,3,1,0,28,109,24,46,1,2,3,107,42,52,0,0,4,27,3,59,69,15,26,21,10,4,10,0,4
Charles Dickens,David Copperfield,5,8,13,3,4,109,42,1,52,4,969,426,6.033766233766234,49,3,73,4,0,108,59,5,2,0,11,119,18,74,1,2,3,83,34,68,2,0,4,33,0,35,68,17,34,21,16,5,6,2,3
Charles Dickens,David Copperfield,14,5,10,1,10,110,37,0,57,5,962,424,5.744845360824742,44,2,80,2,0,118,65,3,2,0,29,136,21,49,0,0,5,89,42,52,2,0,7,24,1,57,30,15,16,22,36,4,5,0,6
Charles Dickens,David Copperfield,13,20,13,0,5,98,46,0,80,5,947,363,5.09726443768997,46,2,49,1,0,76,75,1,0,0,22,87,20,27,1,5,3,138,40,92,0,0,2,31,3,61,24,14,21,52,26,1,8,0,16
Charles Dickens,David Copperfield,4,21,9,0,5,110,29,1,76,4,967,367,5.387878787878788,44,2,57,0,0,115,64,6,4,0,18,103,25,21,1,3,1,120,44,82,7,1,4,32,8,47,34,9,27,39,34,2,2,0,5
Charles Dickens,David Copperfield,1,0,8,2,10,101,25,0,40,8,1005,466,6.290023201856148,34,3,84,2,0,141,67,2,2,0,18,140,28,46,1,1,5,78,44,54,0,0,4,43,0,50,54,18,28,30,8,8,4,0,9
Charles Dickens,David Copperfield,2,2,12,1,7,111,40,0,38,2,979,421,6.1450777202072535,22,0,70,2,0,129,51,2,1,0,28,128,30,71,1,1,3,76,59,59,0,1,4,28,1,49,36,21,36,32,14,9,6,0,9
Charles Dickens,David Copperfield,1,7,13,0,7,97,42,0,56,1,965,419,5.940104166666667,47,2,56,2,0,100,78,2,0,0,24,94,30,43,2,1,1,114,28,79,3,2,3,35,2,53,33,16,36,33,32,10,6,0,5
Charles Dickens,David Copperfield,8,9,11,0,5,121,61,2,66,3,913,410,5.789757412398922,38,12,57,1,0,99,54,2,1,0,22,107,26,43,0,0,1,111,33,68,2,2,1,26,2,51,70,17,23,18,15,6,3,1,4
Charles Dickens,David Copperfield,8,5,14,0,12,100,42,1,54,1,944,413,6.29973474801061,43,8,80,1,0,125,47,1,1,0,28,118,36,59,1,0,9,98,34,49,1,0,2,30,3,41,55,23,27,18,8,5,6,0,6
Charles Dickens,David Copperfield,4,8,7,3,5,102,54,3,63,3,936,443,5.73955773955774,28,3,93,1,0,110,58,1,1,0,15,141,24,50,0,1,6,101,35,56,2,0,3,28,1,33,72,12,26,18,13,6,1,1,6
Charles Dickens,David Copperfield,4,1,11,1,2,98,21,3,57,7,1008,439,5.542199488491049,43,2,62,1,0,112,39,4,2,0,15,115,19,38,0,0,4,144,43,71,0,1,5,43,4,46,68,18,26,36,14,5,8,0,11
Charles Dickens,David Copperfield,1,0,13,0,4,105,6,2,39,10,1037,475,5.802272727272728,51,2,113,6,0,156,51,4,4,0,12,143,74,7,0,2,0,64,18,49,6,0,9,34,0,34,87,42,35,4,3,6,2,1,8
Charles Dickens,David Copperfield,1,1,22,1,5,104,0,0,39,9,1036,458,5.946009389671362,59,4,112,5,0,146,57,0,3,0,10,150,41,14,0,3,2,79,27,61,1,0,9,39,0,34,88,27,36,5,3,3,4,0,8
Charles Dickens,David Copperfield,3,4,15,0,5,115,4,1,43,6,1021,467,5.624129930394432,61,16,127,4,0,144,62,0,0,0,9,171,50,5,0,0,1,71,18,53,3,1,5,20,0,24,92,32,22,6,3,6,6,0,4
Charles Dickens,David Copperfield,3,5,12,4,12,104,12,0,42,5,1013,421,5.595854922279793,49,3,112,2,0,139,43,3,2,0,8,153,32,9,0,2,4,106,24,52,1,0,8,35,1,34,86,32,33,10,4,6,7,0,12
Charles Dickens,David Copperfield,5,4,15,2,5,90,17,1,57,4,1008,415,5.391644908616188,40,1,91,2,0,131,54,3,3,0,15,135,20,23,0,2,2,123,35,61,2,0,5,31,1,37,103,16,34,14,3,8,4,0,9
Charles Dickens,David Copperfield,9,29,5,1,11,99,45,0,76,1,946,386,5.628169014084507,42,3,65,0,0,116,41,4,2,0,19,135,20,34,0,1,2,138,44,33,0,1,4,24,7,44,86,18,26,10,7,5,9,0,9
Charles Dickens,David Copperfield,3,12,17,0,7,100,28,1,55,0,973,457,5.691764705882353,42,4,98,0,0,134,63,5,4,0,11,132,31,32,1,2,3,105,29,46,2,1,9,29,0,31,82,25,31,9,7,2,6,0,5
Charles Dickens,David Copperfield,4,6,6,0,5,118,54,0,51,10,953,439,5.844059405940594,34,3,93,2,1,132,57,2,2,0,16,139,28,73,1,2,3,70,44,49,2,0,3,22,0,34,63,17,19,11,14,6,1,1,3
Charles Dickens,David Copperfield,1,3,9,0,3,118,36,2,41,12,984,460,6.106132075471698,31,2,91,2,0,127,66,0,2,0,26,136,27,65,0,1,3,86,33,51,0,0,6,28,0,49,60,15,17,20,12,7,5,0,10
Charles Dickens,David Copperfield,6,6,9,2,5,83,31,0,59,6,994,416,5.932642487046632,36,3,83,2,0,118,71,0,0,0,27,126,24,89,0,0,6,95,44,48,1,0,2,29,0,55,48,14,21,33,15,6,2,0,3
Charles Dickens,David Copperfield,2,7,19,0,5,110,10,1,46,6,1003,458,5.750588235294118,71,7,91,2,0,140,65,3,1,0,5,134,52,29,0,3,5,97,26,53,2,0,8,21,1,15,91,34,28,3,4,5,5,0,5
Charles Dickens,David Copperfield,0,2,12,0,11,107,0,0,47,11,1033,474,5.8841870824053455,42,7,91,2,0,153,75,2,1,0,9,150,43,8,1,5,0,94,27,71,0,0,4,21,0,30,90,31,33,10,2,12,3,0,7
Charles Dickens,David Copperfield,0,1,17,1,3,86,0,1,47,1,1046,424,5.862944162436548,42,5,77,1,0,134,49,7,3,0,21,135,21,9,2,3,0,138,43,74,2,1,2,34,0,45,99,8,47,13,1,4,13,0,12
Charles Dickens,David Copperfield,3,1,14,0,7,104,7,0,42,11,1026,429,6.025380710659898,53,6,88,0,0,137,61,5,2,0,16,120,35,33,0,0,4,112,31,58,7,0,4,30,0,34,88,16,45,11,6,9,5,0,9
Charles Dickens,David Copperfield,5,2,15,0,3,95,20,2,46,13,1002,455,5.878504672897196,44,8,120,2,0,144,87,1,0,0,4,157,32,38,0,0,8,77,26,52,2,0,6,25,1,22,85,18,22,2,6,7,6,0,9
Charles Dickens,David Copperfield,9,25,2,0,8,110,59,1,84,6,904,386,5.847025495750708,36,3,74,0,0,84,74,0,8,0,10,95,21,61,0,2,5,107,38,69,2,1,3,18,1,24,69,27,16,33,17,2,7,0,10
Charles Dickens,David Copperfield,4,15,11,0,18,95,52,0,69,4,931,410,5.822751322751323,47,8,84,4,0,107,69,2,2,0,14,110,19,55,1,2,1,103,28,66,0,6,2,27,3,32,47,13,11,42,24,3,4,0,4
Charles Dickens,David Copperfield,0,2,12,1,3,93,9,1,39,13,1039,463,5.8983833718244805,63,4,106,1,0,132,53,2,4,0,14,150,44,59,3,3,7,74,29,59,0,0,7,22,0,34,85,20,40,7,3,7,2,0,4
Charles Dickens,David Copperfield,10,7,5,0,3,111,47,0,66,3,950,410,5.820855614973262,29,6,63,2,0,99,51,1,2,0,21,133,15,47,0,0,3,128,48,68,2,0,2,17,1,39,74,27,27,19,10,7,3,1,9
Charles Dickens,David Copperfield,13,9,5,2,4,126,60,1,67,4,916,390,6.048295454545454,32,2,63,1,0,90,69,0,2,0,7,118,25,75,0,0,4,108,32,58,2,1,4,28,1,41,55,16,17,36,21,3,3,0,2
Charles Dickens,David Copperfield,5,7,16,0,5,95,29,2,45,7,992,446,5.854368932038835,45,6,63,1,0,129,70,10,0,0,24,119,30,42,0,0,6,101,46,71,2,1,2,20,4,39,71,22,32,7,6,2,7,0,18
Charles Dickens,David Copperfield,5,6,14,1,1,94,28,3,58,6,993,409,5.54353562005277,38,2,84,1,0,125,69,0,0,0,12,109,42,15,2,4,2,123,42,80,1,0,1,28,1,31,100,12,28,11,7,2,9,0,8
Charles Dickens,David Copperfield,10,7,15,0,6,118,53,0,69,3,919,378,5.481375358166189,45,1,62,1,0,90,58,6,1,0,13,112,17,28,3,3,2,134,36,66,1,0,3,25,1,38,80,15,28,16,19,4,3,0,11
Charles Dickens,David Copperfield,9,9,14,0,5,108,40,1,66,3,951,384,5.32183908045977,40,2,49,2,0,111,49,3,2,0,17,92,16,13,9,1,3,159,46,85,2,0,2,24,4,29,78,26,23,37,6,10,7,0,7
Charles Dickens,David Copperfield,5,10,14,0,7,94,28,2,48,5,989,462,5.943396226415095,39,4,97,4,0,131,59,1,6,0,16,134,36,33,3,1,7,98,37,58,2,0,13,18,1,34,62,28,19,24,8,3,7,0,16
Charles Dickens,David Copperfield,8,5,9,1,9,102,35,1,50,10,989,427,5.940721649484536,53,6,93,2,0,112,56,1,0,0,25,119,34,42,1,1,2,111,24,50,1,0,5,28,3,52,55,13,29,26,13,8,9,0,6
Charles Dickens,David Copperfield,5,3,13,2,3,107,15,4,42,6,1007,443,6.190361445783132,43,5,104,5,0,131,69,2,4,0,6,127,47,59,0,1,1,73,26,60,2,1,5,42,1,41,75,19,27,8,3,5,8,0,5
Charles Dickens,David Copperfield,8,4,8,1,5,105,55,1,58,0,940,366,5.966966966966967,22,1,68,7,0,119,49,2,0,0,23,125,25,62,0,1,2,105,29,59,0,1,4,23,0,46,58,17,34,31,19,6,7,0,4
Charles Dickens,David Copperfield,9,7,12,0,5,84,43,2,69,5,966,434,5.67005076142132,41,6,79,0,0,95,64,0,5,0,16,109,21,69,0,4,2,126,22,57,2,2,6,26,4,37,92,13,25,21,8,5,8,0,6
Charles Dickens,David Copperfield,4,10,20,5,11,94,34,0,55,2,968,428,5.8908629441624365,45,0,71,2,0,103,50,5,5,0,14,122,24,18,2,2,0,121,43,70,0,1,6,29,3,37,92,22,28,18,6,9,12,0,10
Charles Dickens,David Copperfield,7,20,12,1,5,91,30,0,72,7,987,407,5.444743935309973,34,1,63,4,0,121,43,1,2,0,21,116,23,13,4,2,2,152,33,72,3,1,2,32,3,61,57,19,28,38,7,4,11,0,7
Charles Dickens,David Copperfield,3,23,13,1,10,99,32,2,65,5,968,391,5.550561797752809,43,4,49,1,0,112,48,8,2,0,12,98,25,25,3,1,1,143,49,71,1,0,5,29,2,36,88,26,32,15,10,4,12,0,11
Charles Dickens,David Copperfield,3,13,10,0,1,99,37,3,62,2,974,428,5.2927461139896375,45,7,74,2,0,112,66,6,3,0,10,133,21,39,3,0,5,112,48,49,0,0,3,24,1,35,95,11,30,10,9,3,7,0,12
Charles Dickens,David Copperfield,6,3,16,0,6,103,54,2,58,8,948,399,5.286516853932584,57,3,64,0,1,104,57,3,2,0,15,128,23,41,1,2,9,110,31,61,0,0,7,20,1,37,63,16,25,28,20,2,6,0,10
Charles Dickens,David Copperfield,5,6,7,1,4,99,31,5,47,13,989,467,5.7827102803738315,46,4,82,0,0,103,52,10,5,0,14,123,22,100,1,0,10,91,29,55,3,0,7,36,1,38,66,12,32,18,14,7,4,0,7
Charles Dickens,David Copperfield,1,4,10,1,4,110,24,7,37,8,995,494,6.119469026548672,41,1,93,3,0,152,67,6,2,0,8,133,42,72,1,0,6,84,39,47,1,1,3,29,0,21,36,21,24,29,17,7,4,0,6
Charles Dickens,David Copperfield,6,9,18,1,5,95,31,2,55,4,968,445,5.59610705596107,50,9,78,9,0,111,62,5,2,0,17,110,45,71,0,1,7,92,43,54,1,2,2,26,1,38,20,20,13,36,35,7,6,0,7
Charles Dickens,A Tale of Two Cities,0,0,12,3,3,99,3,1,23,10,1061,504,6.169456066945607,44,16,133,5,0,183,73,2,3,0,0,158,72,58,1,2,2,42,20,38,2,0,9,24,0,18,71,18,36,4,4,9,6,0,1
Charles Dickens,A Tale of Two Cities,2,16,8,0,2,88,20,0,55,14,1030,432,5.788029925187033,51,21,169,1,0,151,61,2,3,0,8,177,48,21,0,1,5,48,19,39,1,1,8,28,0,21,70,24,23,10,1,3,3,0,4
Charles Dickens,A Tale of Two Cities,13,11,2,1,2,89,63,2,79,10,930,427,5.49738219895288,36,4,116,5,0,125,36,4,1,0,12,157,22,49,0,1,9,66,27,58,3,0,7,19,1,38,55,13,19,23,16,3,9,0,4
Charles Dickens,A Tale of Two Cities,1,8,5,0,4,106,5,2,40,12,1037,465,5.827505827505828,41,9,125,1,0,165,82,2,2,0,11,160,36,26,0,0,7,69,34,56,4,1,5,34,1,27,61,17,23,8,12,10,5,0,4
Charles Dickens,A Tale of Two Cities,13,6,4,3,7,91,38,1,66,8,985,440,5.690997566909975,45,11,121,3,1,127,62,3,0,0,16,180,39,34,0,1,2,56,20,58,0,0,7,24,3,41,58,11,24,11,6,3,0,0,9
Charles Dickens,A Tale of Two Cities,5,2,2,3,2,97,20,0,53,8,1010,462,5.725806451612903,49,2,107,0,0,145,79,1,0,0,10,157,47,40,0,0,8,47,35,62,0,0,7,25,5,36,72,19,33,7,8,6,6,0,4
Charles Dickens,A Tale of Two Cities,3,1,3,1,13,99,28,2,40,4,999,443,5.885644768856448,42,6,106,1,0,142,79,5,1,0,12,148,28,42,0,1,4,95,29,46,2,0,2,33,1,41,67,14,22,18,2,4,6,0,3
Charles Dickens,A Tale of Two Cities,4,9,16,2,18,80,31,3,58,4,969,408,5.822888283378747,25,9,99,1,0,137,56,2,1,0,13,150,37,35,0,1,7,90,46,44,1,1,3,19,4,34,59,16,29,33,5,4,6,0,10
Charles Dickens,A Tale of Two Cities,5,15,11,4,7,100,23,1,57,5,989,457,5.850710900473934,47,4,73,7,0,113,70,7,5,0,17,132,25,31,0,0,2,93,43,76,1,1,2,35,0,46,49,28,30,20,14,7,4,0,5
Charles Dickens,A Tale of Two Cities,2,2,16,0,5,105,11,0,31,12,1039,482,5.8744493392070485,52,5,124,4,0,144,76,1,1,0,8,155,74,24,0,1,1,43,19,41,2,1,10,22,1,29,83,15,54,8,7,12,7,0,5
Charles Dickens,A Tale of Two Cities,5,0,12,2,4,104,10,2,44,16,1020,491,5.873118279569892,52,3,130,3,0,153,83,2,2,0,4,184,63,15,0,0,6,42,32,49,0,0,9,15,0,24,82,20,22,5,5,6,3,0,4
Charles Dickens,A Tale of Two Cities,9,9,3,1,2,95,39,0,70,8,985,418,5.727034120734908,40,14,103,0,0,115,73,5,0,0,5,154,30,59,0,1,1,59,48,57,0,0,9,23,1,17,88,13,22,8,18,1,6,0,8
Charles Dickens,A Tale of Two Cities,7,9,8,1,12,96,28,0,66,7,980,443,5.7104622871046224,45,12,109,3,0,116,88,4,3,0,6,137,28,38,0,3,3,71,21,61,2,0,4,26,2,31,71,13,27,21,14,9,5,1,6
Charles Dickens,A Tale of Two Cities,9,3,7,5,1,94,24,1,57,6,1009,419,5.740932642487047,50,4,121,0,0,147,87,3,1,0,9,169,22,12,0,2,0,71,29,57,0,0,11,19,1,29,82,23,30,11,0,4,4,0,3
Charles Dickens,A Tale of Two Cities,12,3,5,3,2,80,33,2,69,5,985,378,5.61271676300578,37,6,109,2,0,133,49,2,0,0,4,154,21,40,0,0,7,102,28,62,4,0,6,18,2,24,89,18,29,14,10,10,6,0,7
