Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Charles Dickens,A Tale of Two Cities,15,7,7,0,0,35,22,0,65,5,464,232,5.548076923076923,14,0,48,1,0,44,35,1,0,0,8,58,9,47,1,1,0,47,13,23,0,0,6,8,2,16,10,8,12,11,32,2,6,0,1
Charles Dickens,A Tale of Two Cities,9,9,6,0,4,56,21,0,47,5,466,257,5.5550660792951545,21,5,48,3,0,48,38,0,3,0,7,58,40,13,0,2,0,29,12,42,0,0,3,4,0,16,5,12,9,23,15,2,1,0,2
Charles Dickens,A Tale of Two Cities,2,4,9,0,0,48,23,0,34,6,482,253,5.45945945945946,26,1,47,1,0,45,29,2,0,0,4,61,14,44,0,0,1,45,20,26,1,0,4,8,1,21,20,10,7,12,24,0,2,0,2
Charles Dickens,A Tale of Two Cities,5,4,7,1,1,46,30,0,37,4,474,237,5.539906103286385,10,7,46,2,0,56,29,2,0,0,14,54,13,25,2,0,0,51,14,34,0,3,0,16,1,23,24,11,6,17,4,0,3,0,2
Charles Dickens,A Tale of Two Cities,1,3,4,1,2,44,17,1,28,3,495,270,5.963265306122449,21,2,49,4,0,68,39,1,0,0,14,71,15,21,0,0,2,37,24,26,1,0,0,12,0,28,27,12,9,7,2,1,3,0,0
Charles Dickens,A Tale of Two Cities,0,0,4,0,0,51,1,0,19,6,531,271,5.884462151394422,20,2,55,0,0,70,31,1,1,0,7,86,15,20,0,1,1,35,25,24,0,1,1,17,0,17,41,17,26,1,1,3,5,0,2
Charles Dickens,A Tale of Two Cities,3,6,0,2,3,58,37,0,23,1,462,216,5.641304347826087,19,1,28,3,1,45,35,3,1,0,13,50,12,40,0,0,1,47,14,37,2,2,2,10,2,31,17,8,5,17,9,2,4,1,0
Charles Dickens,A Tale of Two Cities,3,9,2,0,0,46,22,1,35,4,490,250,5.601851851851852,23,4,36,1,0,67,29,2,2,0,14,42,14,49,0,0,2,43,12,32,0,0,1,13,1,35,33,14,1,9,3,2,2,0,1
Charles Dickens,A Tale of Two Cities,2,0,6,0,0,41,16,0,28,2,496,248,5.63302752293578,21,3,49,2,0,63,33,1,0,0,9,66,19,40,0,0,6,45,23,14,0,0,1,12,0,23,45,3,11,7,2,2,2,0,3
Charles Dickens,A Tale of Two Cities,0,12,6,0,0,37,21,0,37,1,492,244,5.53953488372093,22,2,48,4,0,58,26,2,0,0,6,55,9,46,0,0,2,53,14,32,0,0,1,13,1,26,27,2,10,23,4,1,4,0,2
Charles Dickens,A Tale of Two Cities,0,1,3,0,1,49,6,1,24,0,509,240,5.303738317757009,28,2,48,0,0,73,26,3,0,0,8,63,19,27,0,1,2,49,14,30,1,0,5,15,0,23,45,7,8,9,4,0,2,1,0
Charles Dickens,A Tale of Two Cities,7,4,3,0,0,51,27,0,35,1,470,245,5.372093023255814,19,1,50,6,0,51,21,2,1,0,11,68,16,36,0,1,3,32,16,28,3,0,1,9,0,22,34,6,12,9,8,2,7,0,0
Charles Dickens,A Tale of Two Cities,0,3,5,0,0,49,3,0,21,0,521,278,5.7848605577689245,27,4,77,4,0,71,35,0,0,0,4,71,50,8,0,0,1,18,11,34,0,0,4,19,0,18,3,7,12,18,20,2,5,0,0
Charles Dickens,A Tale of Two Cities,5,13,2,3,0,49,27,0,48,4,465,241,5.429245283018868,22,3,54,0,0,62,22,0,0,0,7,54,21,31,0,0,1,35,19,36,2,0,0,13,1,20,4,10,7,9,27,0,1,0,2
Charles Dickens,A Tale of Two Cities,2,4,2,5,6,44,18,0,31,4,490,266,5.123404255319149,30,6,31,1,0,43,35,3,0,0,13,56,19,13,0,0,1,64,12,34,2,0,5,18,2,25,7,6,10,18,21,3,7,0,3
Charles Dickens,A Tale of Two Cities,3,1,5,3,3,50,9,0,25,3,498,264,5.522821576763485,22,3,58,1,0,62,45,3,1,0,7,61,22,13,0,0,1,52,21,25,1,1,3,8,1,15,13,9,10,20,15,6,2,0,1
Jane Austen,Mansfield Park,0,0,6,1,1,47,0,0,15,1,525,264,6.1020408163265305,27,6,52,2,0,68,40,3,1,0,6,80,17,51,0,3,4,18,17,34,1,0,2,21,0,23,27,7,12,2,1,4,1,0,1
Jane Austen,Mansfield Park,5,0,8,0,2,32,4,0,20,3,534,264,5.979166666666667,31,4,45,1,0,59,38,3,2,0,18,68,13,32,0,2,1,34,20,38,3,0,3,23,0,33,31,10,10,1,1,3,4,0,2
Jane Austen,Mansfield Park,2,0,4,0,4,39,3,0,19,1,530,258,5.741228070175438,28,7,54,2,1,74,34,2,2,0,18,60,26,15,0,1,1,42,16,32,0,0,4,23,0,38,8,7,10,15,6,2,2,0,0
Jane Austen,Mansfield Park,2,0,8,0,0,45,3,0,16,0,519,263,5.949367088607595,22,0,49,4,0,59,38,2,1,0,16,73,9,20,0,0,4,39,17,37,2,0,1,24,0,34,20,12,17,16,4,4,1,0,2
Jane Austen,Mansfield Park,1,0,8,2,1,40,8,0,18,1,514,265,5.617647058823529,17,4,49,1,0,65,35,1,3,0,22,59,13,29,0,0,4,48,17,43,4,1,1,21,1,34,17,5,5,16,1,2,2,0,1
Jane Austen,Mansfield Park,0,1,10,1,0,43,13,0,18,3,509,265,5.91358024691358,22,0,30,3,0,62,33,1,1,0,21,66,19,29,0,0,2,40,27,38,0,2,1,17,0,35,21,10,9,9,5,0,4,0,3
Jane Austen,Mansfield Park,0,0,7,1,0,47,0,0,15,4,533,269,6.015873015873016,39,5,48,2,0,70,43,3,3,0,5,88,15,24,0,3,1,18,25,35,1,1,1,16,0,16,34,16,10,1,0,2,2,0,4
Jane Austen,Mansfield Park,0,0,8,2,2,39,3,0,14,3,529,283,5.932075471698113,28,2,39,1,0,64,36,3,2,0,10,65,21,20,0,1,3,36,29,31,1,0,0,23,0,27,40,13,17,4,7,1,2,0,6
Jane Austen,Mansfield Park,9,1,7,1,2,43,25,1,31,1,483,247,5.302752293577981,27,2,38,1,0,49,28,1,3,0,20,49,11,14,0,1,1,65,21,21,1,1,1,17,3,43,31,7,8,7,1,1,5,0,4
Jane Austen,Mansfield Park,0,0,8,0,0,41,2,0,16,2,532,278,6.019305019305019,36,0,43,1,0,59,41,2,4,0,6,81,18,11,0,5,2,37,36,30,5,0,0,23,1,18,44,8,8,4,1,4,2,0,4
Jane Austen,Mansfield Park,1,4,6,1,6,47,13,0,22,3,505,260,5.5508474576271185,34,2,30,4,0,59,39,2,2,0,12,58,22,21,0,1,0,52,17,46,1,0,0,10,2,27,22,2,8,9,15,2,0,0,3
Jane Austen,Mansfield Park,0,0,4,2,1,52,2,1,14,3,523,282,5.961538461538462,29,0,35,2,0,73,36,6,1,0,10,65,22,23,0,1,1,34,26,41,1,0,3,13,0,25,30,13,12,5,6,4,4,0,1
Jane Austen,Mansfield Park,0,0,9,3,0,52,0,0,14,0,521,286,6.333333333333333,33,0,38,0,0,66,34,2,4,0,9,83,25,19,0,1,1,34,35,33,2,0,0,16,0,22,37,15,5,0,0,5,2,0,2
Jane Austen,Mansfield Park,0,0,9,2,0,45,4,1,14,2,516,279,6.0436507936507935,23,1,49,1,0,79,32,7,2,0,15,76,15,24,0,1,5,33,17,33,0,1,1,18,0,25,29,8,14,6,1,4,3,0,1
Jane Austen,Mansfield Park,4,1,10,0,0,35,18,0,27,1,497,249,5.730593607305936,17,2,29,0,0,48,31,1,1,0,11,61,9,25,0,2,5,55,27,43,1,1,2,27,4,29,23,8,14,19,3,1,0,0,5
Jane Austen,Mansfield Park,2,3,7,2,0,30,22,0,36,0,496,220,5.512820512820513,21,2,29,2,0,47,23,1,0,0,25,53,8,13,0,1,0,73,16,44,3,0,0,22,3,38,8,11,7,22,12,1,3,0,8
Jane Austen,Mansfield Park,2,6,1,0,1,39,10,1,29,0,514,259,5.526086956521739,15,0,36,0,0,54,33,0,2,0,15,51,10,29,0,1,1,54,14,51,2,0,0,28,3,42,18,8,17,14,6,3,4,0,5
Jane Austen,Mansfield Park,8,5,4,0,1,33,12,0,38,0,510,240,5.36231884057971,16,0,36,1,0,54,31,3,4,0,23,55,12,19,0,1,0,69,16,41,2,0,0,21,0,41,14,4,7,20,10,1,4,0,4
Jane Austen,Mansfield Park,0,1,7,1,0,36,9,0,21,1,520,270,5.831325301204819,20,0,39,0,0,67,37,3,1,0,15,58,15,36,1,0,3,42,16,38,1,0,1,23,1,30,32,10,14,10,3,3,2,0,3
Jane Austen,Mansfield Park,0,3,5,1,0,36,3,0,19,1,528,264,6.190283400809717,26,3,42,0,0,76,29,2,2,0,13,71,16,31,0,1,5,35,29,36,1,1,1,22,0,26,34,10,15,2,0,2,4,0,1
Jane Austen,Mansfield Park,0,0,9,0,0,37,4,0,11,0,532,300,6.234875444839858,26,0,39,0,0,75,38,0,1,0,7,64,29,22,0,1,3,34,30,35,1,0,1,20,0,21,33,22,22,6,1,1,1,0,5
Jane Austen,Mansfield Park,0,0,12,2,0,37,5,0,11,3,530,269,5.888888888888889,27,4,53,1,0,76,33,2,0,0,14,73,18,26,0,0,3,28,27,25,0,0,1,21,0,23,38,12,17,0,0,4,2,0,4
Jane Austen,Mansfield Park,1,0,12,2,0,30,1,0,15,1,527,257,5.987551867219917,20,4,44,1,0,70,35,2,1,0,16,80,11,32,0,1,7,30,27,40,0,0,1,13,0,22,36,17,15,0,1,8,1,0,5
Jane Austen,Mansfield Park,0,0,7,1,2,44,1,0,13,3,527,283,6.234848484848484,21,1,53,1,0,79,42,2,5,0,8,77,20,33,0,2,4,19,21,42,0,0,0,21,0,22,31,10,12,0,0,2,3,0,1
Jane Austen,Mansfield Park,0,0,7,0,3,39,1,0,16,0,515,258,6.194092827004219,20,6,63,0,0,77,32,0,4,0,8,96,12,36,0,0,9,23,22,28,0,1,0,12,0,13,37,9,14,0,1,4,5,0,1
Jane Austen,Mansfield Park,0,0,10,3,2,35,2,0,14,2,526,273,6.078740157480315,26,2,41,0,0,77,34,2,1,0,6,82,12,32,0,2,5,34,17,45,1,0,2,16,0,20,41,8,19,2,0,1,5,0,1
Jane Austen,Mansfield Park,0,2,5,2,1,37,12,1,29,1,502,264,5.720338983050848,16,3,41,2,0,52,40,2,2,0,21,56,14,23,0,2,4,58,13,40,1,3,1,15,3,34,16,3,12,18,6,2,3,0,1
Jane Austen,Mansfield Park,2,2,8,3,2,36,17,0,31,0,494,234,5.478260869565218,28,1,33,1,0,50,33,2,9,0,8,54,9,29,0,0,2,62,15,39,1,2,0,12,3,21,33,5,14,17,11,2,0,0,2
Jane Austen,Mansfield Park,2,3,9,1,1,35,18,0,36,1,496,253,5.533632286995516,27,6,34,3,0,48,42,0,1,0,18,53,10,19,0,0,0,60,15,35,1,1,1,11,1,33,5,2,15,29,13,1,5,0,6
Jane Austen,Mansfield Park,2,0,8,2,4,44,1,0,19,2,520,270,5.887096774193548,26,2,49,1,0,54,44,2,2,0,7,60,21,35,0,2,3,33,14,40,2,0,1,25,0,26,39,10,18,1,2,2,2,0,0
Jane Austen,Mansfield Park,1,3,5,1,2,38,10,0,39,0,499,258,5.64935064935065,20,2,37,0,0,48,28,1,0,0,10,51,7,34,1,0,2,57,6,62,1,1,5,15,1,21,17,9,14,24,19,2,6,0,2
Jane Austen,Mansfield Park,0,2,5,1,5,36,13,1,28,0,504,254,5.282608695652174,25,7,42,3,0,50,26,4,1,0,4,62,14,26,1,1,1,55,12,46,2,0,2,12,3,21,29,6,9,19,15,2,4,0,2
Jane Austen,Mansfield Park,2,1,10,1,4,30,8,0,26,4,515,285,5.810077519379845,24,4,46,0,0,61,37,1,2,0,11,68,15,37,0,2,4,27,19,36,0,3,4,16,1,24,28,13,18,7,5,1,3,0,1
Jane Austen,Mansfield Park,1,2,4,3,1,37,20,0,32,0,496,240,5.285714285714286,14,2,37,0,0,50,28,1,4,0,21,65,5,36,0,2,1,65,7,34,2,2,1,8,1,31,29,6,7,16,10,4,4,0,4
Jane Austen,Mansfield Park,0,0,7,2,2,46,16,0,20,0,500,252,5.835555555555556,21,4,49,1,0,56,34,0,1,0,4,67,12,51,0,2,2,36,11,26,1,0,3,17,0,16,35,9,13,6,18,3,4,0,0
Jane Austen,Mansfield Park,3,5,7,1,2,50,19,0,31,1,481,246,5.49537037037037,19,5,42,2,0,52,35,1,2,0,13,48,9,28,0,0,1,54,6,36,1,1,1,9,3,27,18,7,13,18,22,4,3,0,2
Jane Austen,Mansfield Park,2,2,11,3,0,34,13,0,23,3,515,261,5.51931330472103,30,2,47,2,0,57,33,0,1,0,14,63,18,16,0,0,1,57,12,29,0,1,1,18,0,37,26,3,20,12,7,1,4,0,1
Jane Austen,Mansfield Park,1,2,9,3,0,43,9,0,19,4,518,258,5.4655172413793105,18,3,39,0,0,67,27,0,3,0,19,56,10,11,0,5,1,58,18,32,3,4,3,21,1,38,18,6,18,17,9,1,4,0,5
Jane Austen,Mansfield Park,6,0,7,3,1,46,18,0,32,1,476,267,5.783333333333333,22,2,37,0,0,57,30,0,1,0,10,67,21,26,0,1,6,48,18,36,1,0,0,7,1,20,15,6,14,19,15,1,4,1,1
Jane Austen,Mansfield Park,4,1,11,3,1,41,11,0,18,1,504,258,5.844827586206897,22,2,35,3,0,61,43,1,0,0,21,57,15,37,0,0,5,31,21,38,1,1,1,20,0,35,20,11,10,8,2,4,4,0,3
Jane Austen,Mansfield Park,4,3,9,0,1,28,18,0,35,1,499,244,5.821100917431193,20,4,33,1,0,52,30,1,0,0,16,61,10,27,0,0,3,49,30,41,0,1,1,13,4,24,17,10,12,14,20,2,6,0,2
Jane Austen,Mansfield Park,1,0,10,4,0,51,2,0,17,2,514,270,5.963855421686747,27,1,57,5,0,63,31,0,1,0,11,87,13,18,0,0,2,29,16,31,0,0,0,19,0,25,34,15,13,4,3,4,2,0,5
Jane Austen,Mansfield Park,0,0,10,2,0,39,0,0,14,2,529,247,5.855263157894737,25,1,46,0,0,68,36,1,1,0,10,60,8,35,0,1,5,36,22,40,1,0,3,26,0,30,39,10,21,0,0,5,2,0,5
Jane Austen,Mansfield Park,1,0,17,1,2,44,2,0,16,3,516,264,5.621848739495798,31,5,50,0,0,59,30,0,0,0,14,67,9,33,0,4,3,44,16,34,1,1,1,15,0,26,37,16,11,6,0,2,2,0,2
Jane Austen,Mansfield Park,0,3,8,1,2,31,19,0,25,2,504,256,5.311688311688312,16,2,35,2,0,60,33,1,0,0,9,67,9,21,0,2,3,56,21,35,1,0,5,11,2,22,31,15,13,18,10,1,2,0,5
Jane Austen,Mansfield Park,2,0,10,2,1,39,7,0,22,6,517,285,5.601532567049809,32,5,45,2,0,54,32,1,1,0,8,65,14,38,1,1,3,26,14,44,0,0,1,16,1,22,39,12,21,5,7,2,2,0,3
Jane Austen,Mansfield Park,6,2,10,1,0,39,27,0,32,6,488,238,5.0754716981132075,15,2,40,3,1,48,32,0,0,0,11,54,6,24,0,4,1,58,13,43,0,0,5,8,2,22,36,12,9,17,10,2,2,0,3
Jane Austen,Mansfield Park,4,1,11,0,2,41,21,0,23,2,497,237,5.199052132701421,26,2,33,2,0,47,23,2,0,0,13,50,9,25,0,2,2,54,13,47,2,0,4,20,0,30,32,19,16,9,7,1,2,0,4
Jane Austen,Mansfield Park,0,0,7,1,0,41,0,0,18,3,530,279,5.8538461538461535,26,2,42,0,0,71,25,4,0,0,12,63,14,38,0,0,3,29,20,36,2,0,0,20,0,29,42,9,35,0,1,8,1,0,1
Jane Austen,Mansfield Park,0,1,8,0,0,47,10,0,20,3,504,251,5.684210526315789,22,4,33,0,0,56,32,0,1,0,19,58,7,51,0,0,6,37,21,40,1,0,3,19,1,37,21,14,11,7,5,2,4,0,1
Jane Austen,Mansfield Park,4,6,4,3,0,47,33,0,34,1,462,221,5.659685863874346,11,3,38,7,0,49,24,0,0,0,21,60,8,31,0,1,5,41,16,27,0,0,3,15,5,34,14,11,6,13,17,1,2,0,7
Jane Austen,Mansfield Park,0,1,4,0,1,50,8,0,17,1,509,247,6.149779735682819,19,3,37,2,0,68,31,2,1,0,17,72,5,43,0,0,5,42,16,44,1,0,0,13,0,25,37,10,7,4,3,5,1,1,4
Jane Austen,Mansfield Park,1,2,8,3,0,50,4,0,16,1,513,259,5.755186721991701,27,4,60,3,0,75,28,2,3,0,7,71,22,27,0,2,3,32,18,20,0,1,1,15,0,17,42,13,10,3,1,2,2,2,5
Jane Austen,Mansfield Park,1,0,10,2,1,29,9,0,28,5,515,264,5.7100840336134455,20,1,65,2,0,56,25,2,0,0,13,82,18,28,0,2,4,42,9,38,3,0,1,17,1,20,23,5,4,15,18,1,1,0,2
Jane Austen,Mansfield Park,1,0,5,1,0,42,2,0,19,2,531,294,5.992673992673993,31,3,54,3,0,71,42,3,0,0,10,80,24,36,0,1,1,15,11,25,2,0,0,16,0,20,45,8,19,0,1,1,5,0,4
Jane Austen,Mansfield Park,0,2,6,1,0,43,20,0,28,1,491,256,5.8441558441558445,23,1,62,3,0,63,34,2,0,0,8,78,30,25,0,3,3,27,6,22,1,0,4,15,0,19,23,5,13,11,10,2,1,0,2
Jane Austen,Mansfield Park,4,0,5,0,5,35,10,0,22,0,515,290,5.757575757575758,20,2,49,2,0,68,31,4,1,0,18,74,23,17,1,0,2,31,7,36,2,0,1,14,1,33,18,11,14,18,9,4,6,0,2
Jane Austen,Mansfield Park,2,2,4,1,1,51,19,0,23,1,492,260,5.70464135021097,27,3,40,1,0,62,27,2,0,0,12,60,11,33,0,1,2,36,17,38,2,1,0,13,1,23,38,11,11,8,4,3,4,0,4
Jane Austen,Mansfield Park,2,0,3,0,0,55,10,0,18,6,515,275,5.747035573122529,22,7,63,1,0,75,31,1,1,0,5,65,23,40,0,2,1,16,11,26,1,1,4,16,0,19,30,11,19,7,1,4,4,1,3
Jane Austen,Mansfield Park,5,1,2,0,0,44,16,0,31,1,503,270,5.760330578512397,34,5,61,2,0,57,24,1,1,0,15,78,10,13,0,0,0,36,5,35,0,0,1,18,1,30,13,5,13,13,16,6,5,0,4
Jane Austen,Mansfield Park,3,1,6,0,0,37,18,0,27,3,509,258,5.7957446808510635,17,4,52,4,0,62,29,0,4,0,15,70,16,15,0,1,1,40,13,42,1,2,0,13,0,32,5,12,11,27,11,2,1,0,5
Jane Austen,Mansfield Park,2,5,5,0,0,36,23,0,31,2,497,231,5.306930693069307,17,1,52,0,0,61,34,1,1,0,8,63,4,9,0,3,1,64,9,43,0,0,6,8,3,18,21,13,20,28,3,2,1,0,3
Jane Austen,Mansfield Park,1,1,5,1,2,39,16,0,27,2,494,257,5.6244541484716155,18,7,44,2,0,59,28,2,2,0,18,62,8,15,0,2,6,58,6,37,2,1,2,10,0,36,26,14,16,7,10,1,3,0,2
Jane Austen,Mansfield Park,2,1,9,0,0,45,12,0,24,0,499,265,5.714285714285714,25,1,45,1,1,55,20,4,3,0,11,50,14,32,0,1,4,54,8,47,2,0,2,9,2,21,42,13,19,8,3,4,1,1,4
Jane Austen,Mansfield Park,3,4,8,2,0,35,26,0,36,2,480,234,5.694581280788177,17,1,40,1,0,50,26,4,1,0,20,58,14,18,0,1,3,62,9,47,1,0,2,15,3,31,20,5,5,24,4,1,1,0,0
Jane Austen,Mansfield Park,1,3,2,2,0,49,14,0,31,3,497,261,5.443965517241379,35,1,33,0,0,64,29,1,0,0,10,59,8,31,0,2,2,49,14,45,1,1,2,11,2,20,35,12,15,10,2,0,1,0,3
Jane Austen,Mansfield Park,1,1,6,0,2,32,21,0,32,2,500,250,5.493087557603687,20,6,38,1,0,50,23,1,1,0,15,56,6,21,0,0,1,72,11,39,2,1,1,16,0,27,38,5,17,17,9,2,2,0,2
Jane Austen,Mansfield Park,0,0,7,1,0,38,3,0,15,1,529,260,5.866108786610878,22,2,61,1,0,74,22,3,2,0,6,68,14,16,0,2,4,43,18,31,3,1,5,17,0,17,46,15,33,1,0,3,3,0,3
Jane Austen,Mansfield Park,0,2,5,2,0,45,8,0,18,3,517,286,5.841897233201581,27,3,43,2,1,59,38,2,0,0,5,70,15,32,0,0,4,37,17,34,0,0,3,20,0,24,35,12,19,6,10,3,0,0,0
Jane Austen,Mansfield Park,1,2,7,1,0,29,4,0,24,1,535,281,5.6692307692307695,22,4,49,1,0,59,31,1,1,0,21,66,18,31,0,0,0,45,18,35,2,2,2,20,0,33,36,6,13,4,4,4,3,0,3
Jane Austen,Mansfield Park,1,1,6,1,0,40,22,0,28,0,491,266,5.927966101694915,20,2,49,4,0,62,32,2,1,0,14,64,19,33,0,1,4,39,16,28,1,0,2,6,3,21,21,17,10,9,14,0,2,0,2
Jane Austen,Mansfield Park,2,3,5,1,1,39,13,1,30,0,505,254,5.832599118942731,30,1,49,1,0,65,33,0,2,0,12,87,24,10,0,2,0,40,15,18,2,1,0,17,3,26,7,7,10,20,15,2,3,1,2
Jane Austen,Mansfield Park,0,1,6,0,2,44,12,1,20,1,508,260,5.826086956521739,22,2,42,2,0,68,37,5,0,0,16,63,17,22,0,0,2,38,15,39,1,1,2,12,0,26,8,6,21,17,13,4,7,0,3
Jane Austen,Mansfield Park,0,8,8,0,2,39,15,0,21,2,504,258,5.727659574468085,21,0,53,4,0,68,25,4,1,0,18,64,14,21,0,3,1,44,9,28,4,0,1,18,0,33,16,11,9,11,16,2,6,1,6
Jane Austen,Mansfield Park,1,0,9,1,1,42,11,0,21,1,510,268,5.820408163265306,25,1,43,1,0,67,23,3,5,0,10,58,14,34,0,0,1,42,15,35,1,1,1,23,2,30,30,14,14,7,4,4,3,0,2
Jane Austen,Mansfield Park,0,1,9,0,0,50,13,0,18,0,503,278,5.960629921259843,26,3,36,0,0,58,31,1,1,0,12,62,21,31,0,1,2,38,24,42,2,0,0,18,1,19,30,12,13,7,8,2,5,0,1
Jane Austen,Mansfield Park,0,2,5,0,2,47,8,0,15,2,518,270,5.718367346938775,21,7,52,1,1,71,30,1,1,0,10,67,21,32,0,5,4,32,13,35,0,0,1,12,1,21,27,14,15,8,9,3,4,0,1
Jane Austen,Mansfield Park,3,2,5,0,2,49,13,0,32,0,497,252,5.271111111111111,22,3,44,0,0,55,31,1,0,0,12,61,9,27,0,0,1,51,10,41,1,0,4,10,2,25,27,11,15,14,8,0,7,0,3
Jane Austen,Mansfield Park,2,4,4,0,0,50,13,0,23,3,505,284,5.6141732283464565,22,2,35,0,0,63,31,4,1,0,15,61,8,29,0,1,2,45,19,33,1,2,4,21,0,33,14,16,16,12,7,0,6,0,3
Jane Austen,Mansfield Park,0,1,9,0,1,36,7,0,20,3,528,258,5.814655172413793,26,5,60,1,0,62,37,2,3,0,10,63,19,32,0,2,0,31,13,29,1,0,1,22,0,29,37,7,22,3,3,3,1,0,1
Jane Austen,Mansfield Park,2,0,12,0,0,46,18,0,23,0,493,264,5.56595744680851,32,7,53,1,0,53,23,3,0,0,19,63,17,30,0,4,1,32,7,35,0,1,1,13,2,40,23,8,8,9,3,0,7,0,0
Jane Austen,Mansfield Park,1,1,6,2,1,56,11,0,20,5,499,267,5.807531380753138,24,4,52,0,0,60,29,2,2,0,11,74,12,23,0,1,3,33,8,31,3,0,2,19,0,37,20,9,13,13,6,2,6,0,1
Jane Austen,Mansfield Park,2,3,6,0,1,54,15,0,27,1,490,260,5.916299559471366,22,4,47,0,0,59,36,3,0,0,15,79,14,10,0,1,3,47,18,29,1,1,2,14,2,23,14,16,5,17,9,0,1,1,0
Jane Austen,Mansfield Park,1,2,5,1,0,41,18,0,25,3,505,258,5.700440528634362,24,2,45,0,0,67,29,0,1,0,23,70,10,22,0,0,4,45,15,35,2,0,1,15,1,37,15,12,11,14,4,1,1,0,1
Jane Austen,Mansfield Park,2,0,6,1,2,38,8,0,20,1,517,277,6.011811023622047,30,1,42,1,0,61,21,3,3,0,21,76,18,24,0,1,3,33,19,25,1,0,2,24,0,41,25,13,11,7,6,5,4,0,1
Jane Austen,Mansfield Park,0,1,6,1,0,53,1,1,21,2,514,304,5.8478260869565215,34,6,51,2,0,57,39,1,3,0,13,72,22,32,0,3,2,14,11,32,0,1,5,13,1,35,28,8,22,4,0,4,0,0,1
Jane Austen,Mansfield Park,3,1,4,1,1,37,5,0,31,2,519,284,5.888446215139442,21,2,50,2,0,70,27,3,2,0,14,54,10,34,1,3,1,45,6,36,2,1,2,14,0,34,27,17,16,11,6,2,3,0,3
Jane Austen,Mansfield Park,0,1,7,3,0,43,11,1,29,0,495,247,5.792792792792793,21,3,39,1,0,49,19,0,3,0,19,52,7,44,0,0,4,42,17,41,1,0,3,19,2,30,35,10,17,6,11,3,3,0,2
Jane Austen,Mansfield Park,2,2,7,0,1,35,12,0,40,2,487,249,6.15,14,2,41,1,0,49,32,4,1,0,20,64,7,38,0,1,9,54,19,31,1,2,0,14,1,32,9,7,11,17,16,2,2,0,2
Jane Austen,Mansfield Park,2,1,6,2,6,35,8,0,23,1,513,259,5.931330472103005,28,2,36,0,0,56,35,1,2,0,16,57,7,39,0,1,3,52,12,34,0,2,4,20,0,34,33,11,10,12,3,1,4,0,3
Jane Austen,Mansfield Park,0,2,9,0,1,37,6,0,15,2,528,269,5.8983739837398375,35,1,49,0,0,63,25,1,1,0,10,63,11,42,0,1,2,30,15,37,0,0,4,17,1,30,40,11,20,5,1,9,4,0,2
Jane Austen,Mansfield Park,2,1,8,0,0,43,18,1,25,2,500,258,5.534782608695652,23,1,33,1,0,53,23,2,0,0,15,57,13,35,0,1,0,55,10,43,0,0,2,16,0,27,18,7,16,25,10,3,6,0,3
Jane Austen,Mansfield Park,2,3,9,1,4,36,19,1,34,3,492,247,5.3271889400921655,13,1,39,6,0,37,29,1,3,0,31,53,12,27,0,2,1,52,12,42,0,0,2,15,3,46,15,8,11,16,9,1,3,0,1
Jane Austen,Mansfield Park,2,2,9,2,1,42,10,2,15,3,514,275,5.53784860557769,23,6,43,1,0,59,31,0,0,0,13,63,13,29,1,2,2,37,17,36,2,2,4,15,1,26,32,19,17,8,1,1,6,0,4
Jane Austen,Mansfield Park,6,0,9,0,1,48,27,0,28,1,479,254,5.558951965065503,18,1,46,0,0,43,27,1,1,0,15,48,14,43,0,1,0,49,8,39,1,1,2,12,0,31,28,6,7,18,10,1,6,0,0
Jane Austen,Mansfield Park,1,2,7,1,0,46,27,1,27,3,483,235,5.634146341463414,15,2,40,0,0,52,19,0,0,0,30,55,7,24,0,5,1,59,9,42,1,1,1,13,4,46,19,9,5,11,7,0,4,0,1
Jane Austen,Mansfield Park,0,3,6,4,3,51,15,0,23,0,493,242,5.6635071090047395,27,0,36,0,0,49,33,5,0,0,14,53,7,31,0,0,0,51,20,48,1,0,0,16,1,38,21,12,4,9,8,2,6,1,0
Jane Austen,Mansfield Park,2,0,6,3,1,38,5,0,17,2,522,276,5.9227642276422765,26,6,35,2,0,67,26,1,3,0,16,59,8,37,1,2,5,47,15,37,1,0,3,22,1,35,31,14,14,8,2,2,2,0,2
Jane Austen,Mansfield Park,1,0,5,2,0,45,3,0,13,2,527,268,6.149797570850202,29,3,42,2,0,67,34,4,0,0,8,61,11,25,0,2,3,39,15,51,2,0,0,20,0,22,43,6,25,3,0,4,5,0,5
Jane Austen,Mansfield Park,0,0,8,2,2,44,0,0,9,3,534,280,6.274131274131274,26,4,54,2,0,80,30,2,2,0,6,88,21,22,0,2,4,20,28,33,1,1,0,12,0,12,38,10,27,0,1,6,3,0,2
Jane Austen,Mansfield Park,6,1,6,1,2,25,14,0,33,3,514,271,5.710204081632653,18,1,47,1,0,69,26,3,1,0,15,64,13,17,0,4,2,46,21,23,0,0,0,22,3,28,27,11,23,10,7,5,8,0,0
